csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
565.763265407341	531.8860408626809	650.0582870020794	1.401758	28.481347999999997	0.20715686	0.1183428125	-0.0083239929	0.0041238141	0.0642821529	0.2018600433	0.07224458610000001	0.1010291091	-0.0407456496	0.01054566	-0.0066443151	0.1360944012	-0.0033835366	0.0466869998	-0.0705005966	-0.1064793643	-0.0198057734	0.0	0.0	0.0	0.0299421	-0.008677189999999998	-0.08710570000000001	0.000471057	-0.00128267	0.00024185099999999999
560.5639807105097	532.8152997738642	647.7516835188534	1.076953	21.881864999999998	0.215386015	0.0711512344	-0.0732515725	-0.0046698039	0.08829003949999999	-0.0033608052	-0.0020565141	-0.0035910046000000007	-0.1069170493	0.0018821005	-0.0109363925	-0.0373753124	0.0547262512	0.0447802306	-0.0736688552	-0.1047078763	-0.011508205	0.0	0.0	0.0	0.0103985	0.13280999999999998	-0.0650655	5.39415e-05	-0.0014384300000000005	0.00031527599999999997
562.4480328077989	532.2440046579844	648.3560895782746	1.2263030000000001	24.916404999999997	0.05863116500000003	-0.1088318203	-0.0389508343	0.0178971364	-0.098058638	0.035736246400000005	-0.0456807955	-0.1392545948	0.054313184	0.0126124424	0.0266530428	0.0106375538	-0.056697258499999986	0.0428572282	-0.076730301	-0.102594853	-0.0031439177	0.0	0.0	0.0	0.00554339	0.103906	-0.07595299999999999	4.2657399999999996e-05	-0.0012730999999999999	0.00021219900000000002
561.6832265018862	532.6257263434138	650.2912320569277	0.999863	20.315517	0.11737903999999998	-0.0907499485	-0.0564946755	0.0602322056	-0.0495724729	0.0394371022	-0.0380977251	-0.056983863	0.0457199634	-0.08555048	-0.1078457081	0.08650673390000001	0.0320808733	0.0409186897	-0.07968049519999999	-0.1001471866	0.0052385965000000005	0.0	0.0	0.0	0.0222129	0.020095500000000002	-0.0815875	0.000111318	-0.00132185	0.000320079
560.7965918179324	532.7377233121575	649.5496219958084	0.9969389999999999	20.256123000000002	0.131108835	-0.1053368756	-0.016933978500000002	0.06282616419999999	0.0067883209	0.0432848358	-0.047910909400000014	-0.1030002975	0.0434376735	0.0261006664	-0.0745081629	-0.0771208529	0.048086436	0.0389653177	-0.08251516019999999	-0.097372861	0.0135907399	0.0	0.0	0.0	0.00950424	0.122333	-0.0815959	-5.83555e-05	-0.00126688	0.000221637
562.9708135715663	531.7380753328894	648.4362094642144	1.38373	28.115049	0.056561035	0.0979947927	0.0492899496	0.0025821456	-0.0629563942	0.0261850394	0.0044411024	0.0641509985	-0.026570974	0.0724562171	0.0993734755	0.0414190816	-0.0490111235	0.0369978205	-0.08523018619999999	-0.0942809253	0.0218640908	0.0	0.0	0.0	0.013578799999999999	0.0910535	-0.0816452	0.000189018	-0.00144266	0.000221637
560.1544528000858	531.7734120351573	647.28432270945	1.235481	25.102884	0.07558605	0.0316084274	-0.0818438595	-0.08725106960000001	0.0669467756	-0.0590697469	0.0206823922	0.0275338904	-0.0491934702	-0.0828888962	0.0585950325	-0.0036339212	0.0306064453	0.0350169113	-0.0878216366	-0.0908814648	0.030010684300000007	0.0	0.0	0.0	0.028232900000000002	0.034459500000000004	-0.07779229999999998	0.000186837	-0.00143514	0.000221637
559.5678216622111	531.8438011032422	646.4206571531188	1.381864	28.077133	0.264394785	-0.128010288	-0.010558384099999998	-0.0621837001	0.029921129100000006	-0.012377321	-0.0625449461	-0.1271901374	0.08415296859999999	0.0294933956	0.0608344525	-0.0714720106	-0.013681992	0.0330233081	-0.090285754	-0.08718556779999999	0.0379832903	0.0	0.0	0.0	-0.00752349	0.196635	-0.0315495	-9.39749e-05	-0.00131155	0.000221637
561.0172251544461	531.6054323785112	647.8021288182803	1.528075	31.047901	0.287506585	0.0029428568	0.14106789990000002	-0.0179303215	-0.02627327	-0.0262733177	0.0786750262	0.128685119	0.1007444474	0.0145668977	-0.0278165045	0.0321880297	-0.03154694	0.0310177337	-0.0926189657	-0.0832052897	0.045735687699999986	0.0	0.0	0.0	0.0263683	-0.0173285	-0.051916899999999995	0.000146683	-0.00145657	0.000221637
561.8994322577138	531.9563351519489	646.2785492215672	1.482172	30.115236	0.23667552	0.0939214207	-0.0345848313	-0.1223236074	0.0916915703	-0.002022938	0.0058316214000000005	0.0339562805	-0.06604420400000001	-0.0074047407999999985	0.073076013	-0.07225152309999999	0.0093164055	0.029000915	-0.0948178887	-0.07895361320000001	0.0532229317	0.0	0.0	0.0	-0.00798852	0.15010599999999996	-0.0416664	-0.00017323599999999998	-0.00134446	0.000282282
560.8047944937301	531.1270678926907	646.0716436388467	1.504019	30.55912	0.10085777	-0.0981263257	-0.014464526	-0.1261425066	-0.0344260281	0.0105216068	-0.0873882191	-0.0791690278	0.1181445549	-0.0579346679	0.1321108653	0.08378523339999999	-0.08226251700000001	0.0269735833	-0.0968793349	-0.0744444064	0.0604016149	0.0	0.0	0.0	0.0100839	0.09392260000000001	-0.0517819	-0.00034521	-0.00144157	0.000221637
556.4234936771592	531.392859288471	645.1892681463918	1.365567	27.746004	0.06549109999999997	-0.0998681347	0.0969873592	-0.0665503168	0.1402915815	-0.1096484382	0.0112180054	0.0443088137	0.1269746116	0.0470037483	-0.0111303694	-0.0640833346	0.0829391274	0.0249364734	-0.0988003153	-0.0696923775	0.0672301189	0.0	0.0	0.0	0.010190200000000002	0.0606697	-0.04518	-0.000313328	-0.00164406	0.000497865
558.8835041125636	531.1824029253436	646.388568342643	1.4444540000000001	29.348865999999997	0.15807939999999998	0.0892933146	0.0318579816	-0.005659453399999999	0.0565310553	-0.1186330373	-0.1189889099	0.0616764958	-0.0383962585	0.1051083757	0.1392168446	0.0510234331	0.025974894100000003	0.0228903238	-0.1005780447	-0.0647130264	0.0736688552	0.0	0.0	0.0	-0.0100968	0.161005	-0.030364799999999997	-0.000479706	-0.00151657	0.000338895
562.3905208649899	531.8765945739209	647.9597554772718	1.340215	27.230904	0.21563146	0.0865886139	-0.0353745769	-0.0755812054	0.1148918723	0.0761699005	0.0739263776	0.08402735789999999	-0.0450666083	0.0143959036	0.0051623398	0.0212418273	-0.0153140468	0.0208358763	-0.1022099455	-0.059522595	0.07968049519999999	0.0	0.0	0.0	0.015857699999999995	-0.00265551	-0.0301497	-0.00041255400000000003	-0.00138198	0.00065318
561.4728931162322	531.6943980947261	646.7640149134543	1.351269	27.455502000000003	0.27142459	-0.0988627059	-0.0691611877	-0.0495079988	-0.11362364	-0.0305710302	-0.0169382923	-0.1412160307	0.0233082052	0.0009458505	0.0956170049	-0.0483118146	-0.06234690740000001	0.0187738755	-0.1036936517	-0.0541380132	0.08523018619999999	0.0	0.0	0.0	-0.00442728	0.214075	-0.0300908	-0.00047228	-0.00171834	0.00036226199999999997
560.0296416308454	532.369681369314	648.1023696170784	1.3454110000000001	27.336478999999997	0.30972718	-0.0937255718	0.0578397122	-0.0371072766	0.0960490476	0.0661225698	-0.0654735625	0.0115729356	0.13923330050000002	-0.0280483964	-0.1182807541	0.0199328577	-0.0456960014	0.0167050691	-0.105027012	-0.0485768445	0.090285754	0.0	0.0	0.0	0.0169967	-0.0343367	-0.0505657	-0.000490009	-0.00164247	0.000656995
558.0462253017337	532.2778406956502	647.5530497982683	1.112723	22.608648000000002	0.24888493	-0.08802508029999999	0.0355186407	0.053122754400000013	0.1139830057	-0.0743322759	-0.0960466978	-0.0654618059	0.033968428700000004	0.1120505644	-0.0406889283	-0.0975884667	0.052702616900000006	0.0146302069	-0.1062080931	-0.0428572282	0.0948178887	0.0	0.0	0.0	-0.008547179999999998	0.163448	-0.0381515	-0.000498233	-0.00181102	0.000570926
562.6716955416243	531.7402552456801	649.1296123253406	1.242391	25.24329	0.15186908	0.0202177608	0.1306057975	0.0225826304	-0.0057884692	-0.0109263396	0.143151235	0.0997510157	0.0403081866	0.0931482924	-0.0187908306	0.0751098907	-0.1187603426	0.0125500412	-0.1072351827	-0.0369978205	0.0988003153	0.0	0.0	0.0	0.0100832	0.052407600000000006	-0.0558788	-0.000483033	-0.00188524	0.000570926
562.8942863348625	532.7650038149814	648.5216124868897	1.2288500000000002	24.968145	0.06975825000000001	0.1008663226	0.1199396225	0.0278786692	-0.1175292394	-0.0468092251	0.0041068186	0.0979037368	-0.035692572400000004	0.079598134	-0.0302910997	-0.0803601117	-0.0965002008	0.0104653259	-0.1081067916	-0.0310177337	0.1022099455	0.0	0.0	0.0	0.0132335	0.09128760000000001	-0.0347794	-0.000542274	-0.00195857	0.000570926
562.9164708444064	532.5998833193144	648.1200677357656	1.4323709999999998	29.103346000000002	0.09002358	0.0035571183000000007	-0.0927510552	0.0011678157	0.0183545413	-0.0899432007	0.14773088539999998	-0.0854725617	-0.099966824	0.0121672113	0.0501218718	-0.0483445739	-0.1076054753	0.008376816899999999	-0.1088216559	-0.0249364734	0.105027012	0.0	0.0	0.0	-0.00164638	0.136633	-0.0158516	-0.000581394	-0.00213686	0.000570926
562.807925208424	531.7744388056747	647.7853796154083	1.436181	29.180775	0.22651503	-0.0735491311	0.0885732275	-0.0808710154	0.0168194742	0.1223984212	0.024937033	0.0189193596	0.1564890974	-0.0465954495	-0.037735648	0.0155666577	-0.07466280559999999	0.0062852712	-0.1093787392	-0.0187738755	0.1072351827	0.0	0.0	0.0	0.0290584	0.0131624	-0.05572100000000001	-0.00030183099999999996	-0.00232737	0.0007502579999999997
557.1034768583453	532.0652991985489	646.7840182266381	0.9998570000000002	20.315409	0.19815609	-0.07455604190000001	0.0777966671	0.0338525483	0.1591245617	-0.0458581476	-0.021395079	0.0062602229	0.0684968516	0.0820319097	-0.0567406629	-0.1026921172	0.0459616556	0.0041914471000000005	-0.1097772338	-0.0125500412	0.1088216559	0.0	0.0	0.0	-0.00338874	0.14114200000000002	-0.059443600000000006	-0.0004523	-0.00192568	0.000878234
562.1832634827599	531.6081177783259	648.1226808486467	1.138041	23.123074	0.09717161	0.0647662609	0.1199905925	0.0499525888	-0.0904817045	-0.0588240304	0.0628500689	0.0760998833	-0.0022226823	0.1255972919	0.0565171007	0.0304555705	-0.078261131	0.0020961035	-0.1100165619	-0.0062852712	0.1097772338	0.0	0.0	0.0	-0.0111194	0.10391900000000001	-0.0441343	-0.000548001	-0.00240439	0.000714472
562.2013000482924	532.0481442326737	648.5349302568047	1.163222	23.634705	0.11297690000000002	0.1240817479	-0.0265399468	-0.0379268775	0.08634601119999999	0.0636255815	0.014157774	0.1008411132	-0.0538647999	-0.0355706107	-0.0101734152	0.0230154147	-0.0418364091	0.0	-0.1100963765	-0.0	0.1100963765	0.0	0.0	0.0	0.018706999999999998	0.0410472	-0.05172569999999999	-0.000348106	-0.00235054	0.000714471
559.5955056930284	532.3030992503782	647.8996688576702	0.9941770000000001	20.199997	0.17027840000000002	0.0819289779	-0.0817539419	0.0438880062	0.0807781491	-0.0426251939	-0.0021053134	-0.02821663	-0.1306783534	0.0410227226	0.0383438492	-0.0130142556	-0.002777365	-0.0020961035	-0.1100165619	0.0062852712	0.1097772338	0.0	0.0	0.0	-0.0126251	0.145217	-0.0352172	-0.0006334369999999999	-0.00231049	0.00075445
562.9595348923443	532.3775480111242	649.391006882844	1.2209139999999998	24.806904	0.08514483000000002	-0.06203481230000001	-0.0685244781	0.0631940215	-0.1507861103	0.0479702815	0.0237690342	-0.1158791295	-0.0078309467	-0.0128698433	-0.0043846908	0.077182035	-0.1431037626	-0.0041914471000000005	-0.1097772338	0.0125500412	0.1088216559	0.0	0.0	0.0	-0.00728172	0.102951	-0.039602899999999996	-0.000304949	-0.00221444	0.0005159930000000001
561.673066369364	533.2090425725818	649.6071829657412	1.036917	21.068396	0.14869887	-0.0409102603	-0.0744272555	0.0592400277	-0.0265860111	0.0384347838	-9.7993e-05	-0.0361286794	-0.020048574	-0.07461728969999999	-0.1420600071	-0.0007922576	-0.08125846070000001	-0.0062852712	-0.1093787392	0.0187738755	0.1072351827	0.0	0.0	0.0	0.0194409	0.027098	-0.0394594	-0.000629966	-0.00251895	0.0008060609999999997
561.2804098716606	533.4769348988054	649.0287127405553	1.05865	21.509974	0.16692381	-0.0885587987	-0.0313453509	0.0240281118	0.0010208605	0.050073049400000014	-0.0526116594	-0.078488605	0.005666131800000001	-0.0001919987	-0.1357924188	-0.1340942431	-0.0822778195	-0.008376816899999999	-0.1088216559	0.0249364734	0.105027012	0.0	0.0	0.0	-0.0012535100000000006	0.13889300000000002	-0.057133500000000004	-0.0007967919999999999	-0.00268733	0.0008060609999999997
563.3286086971293	531.9656708654226	648.1215617989266	1.497013	30.41678	0.33117142	0.1245490173	0.0160390893	0.0041710724	-0.0107663876	-0.0112737571	-0.07257634219999999	0.0596070484	-0.06924983030000001	0.0123580992	0.0647201125	-0.0024366163	-0.0043591648	-0.0104653259	-0.1081067916	0.0310177337	0.1022099455	0.0	0.0	0.0	0.015996899999999998	0.08630399999999999	-0.056688999999999996	0.0007884319999999999	-7.13268e-05	-0.00021046200000000002
560.760285656305	531.8626462913538	648.2877191152853	1.233152	25.055571	0.09605152	0.03200169	-0.0950292722	-0.0107268017	0.0075390226	-0.07985470559999999	0.0647319258	-0.00327389	-0.06548107269999999	-0.1053555297	0.048697269800000005	0.071345132	0.0389965504	-0.0125500412	-0.1072351827	0.0369978205	0.0988003153	0.0	0.0	0.0	0.0239264	0.046513599999999995	-0.0334272	0.00041783900000000004	2.68566e-05	-0.000177842
560.8193356008261	532.0597704342247	647.675348513058	1.062637	21.590988	0.10161448	-0.066403957	-0.0936158498	-0.045912589	-0.1162581917	-0.0279064596	-0.0116735891	-0.0962891065	-0.0072348188	-0.0806445154	0.0217532302	-0.0417249476	0.0455932385	-0.0146302069	-0.1062080931	0.0428572282	0.0948178887	0.0	0.0	0.0	0.0242833	0.111661	-0.0497585	0.000547211	-0.000167109	-0.00010560200000000001
560.7652725103411	531.8172630344849	649.1006056940925	1.023551	20.796818	0.04984052500000001	-0.0407800756	-0.0594320953	0.0436719517	-0.02268838	-0.0008056177	0.0311794381	-0.0475981514	-0.0064458461	-0.0107870032	0.0048011201	0.0801807109	0.0327417534	-0.0167050691	-0.105027012	0.0485768445	0.090285754	0.0	0.0	0.0	0.0183834	0.0890892	-0.0560141	0.000364202	-6.315449999999999e-05	-0.00012090299999999999
563.6850522454305	532.7540252686799	650.5123516078459	1.03154	20.959156	0.09019092499999998	0.048868616100000005	-0.0822917673	0.0502189089	0.0988873989	0.101402398	0.0915006021	0.0448259178	-0.0961479244	-0.0752462188	-0.1150898808	0.0516949603	0.0605005205	-0.0187738755	-0.1036936517	0.0541380132	0.08523018619999999	0.0	0.0	0.0	0.0359407	0.0626879	-0.0651837	0.0007496339999999999	-0.000410118	-0.00011204400000000005
562.3535156116751	532.6806032784513	648.11212176393	1.2868830000000002	26.14728	0.15217663500000006	-0.0772622317	-0.0321585711	-0.034203024	-0.0724701587	0.070340743	-0.056190324400000005	-0.106949313	0.0274438793	-0.0676562	-0.0254236748	-0.0986063616	-0.026481813	-0.0208358763	-0.1022099455	0.059522595	0.07968049519999999	0.0	0.0	0.0	0.0215019	0.163468	-0.07553480000000001	0.0005854909999999999	-0.00017638900000000002	2.22167e-05
562.4223528398187	531.4802295612667	647.9383395734995	1.398018	28.405357000000002	0.19607899	0.0548677498	0.136063175	-0.0764338061	-0.0796971273	0.0287735947	0.0956817819	0.1310195585	0.0635356149	-0.003562794600000001	0.0416591786	0.0265945703	-0.0494132005	-0.0228903238	-0.1005780447	0.0647130264	0.0736688552	0.0	0.0	0.0	0.037027199999999996	0.0263827	-0.0723235	0.0009134210000000001	-0.0005814619999999999	-4.99221e-05
559.5263422220976	532.0724234062928	646.160585925824	1.148367	23.332869	0.117966355	0.067131415	0.1065951263	-0.0851351378	-0.0744389341	-0.1393942173	-0.0380390397	0.1248286814	0.0003111236	-0.0425606963	0.032936886400000004	-0.171573571	0.0157483184	-0.0249364734	-0.0988003153	0.0696923775	0.0672301189	0.0	0.0	0.0	0.0273811	0.0915405	-0.0797511	0.000602326	-0.000636262	0.00029888
561.2384177643098	531.7497331273792	649.1194983444364	1.265715	25.717192	0.16722578	0.0299451727	0.1164311509	0.0453162908	-0.0481366821	-0.1127890445	0.0656666935	0.0426475385	0.0099453095	0.1451489232	0.116861557	-0.0649320279	-0.0982641725	-0.0269735833	-0.0968793349	0.0744444064	0.0604016149	0.0	0.0	0.0	0.00281107	0.131951	-0.0383101	-0.00022620099999999998	-0.00102382	0.00029888
564.7145346641571	532.2035656960686	649.6333913736404	1.3973	28.390776000000002	0.28834563	0.0974077333	-0.0601563403	-0.1063416662	0.06775185269999999	0.1227886787	0.0763922764	0.1033023567	-0.03635033	-0.1526580414	0.005907402900000001	0.0109721538	0.0183841228	-0.029000915	-0.0948178887	0.07895361320000001	0.0532229317	0.0	0.0	0.0	0.033188999999999996	-0.0228322	-0.09263969999999999	0.000623841	-0.00107682	0.000372936
559.3640131323052	532.5952549537514	647.3293147382262	1.279395	25.995138	0.29216491	0.0882921824	-0.052969953499999986	-0.0097711695	0.043543878	-0.0904094547	-0.0768525911	0.000884828	-0.1322703734	-0.0347205073	0.0219499792	-0.1112522125	0.0973240555	-0.0310177337	-0.0926189657	0.0832052897	0.045735687699999986	0.0	0.0	0.0	-0.00812261	0.182029	-0.0616318	0.000377871	-0.00104721	0.000348832
561.7304850999482	532.2888666313601	650.0277922982946	1.366586	27.766721999999998	0.24420831	-0.0143101178	-0.0901435729	0.0028194481	-0.0820492675	-0.0166270241	0.0595782918	-0.0357080835	-0.0401171284	-0.1161823019	0.0270733549	0.1088580031	-0.0188635048	-0.0330233081	-0.090285754	0.08718556779999999	0.0379832903	0.0	0.0	0.0	0.0162498	0.0442566	-0.0678693	0.00114692	-0.00171473	0.000268881
560.9547729637135	533.1782236605903	648.0354716509778	1.281519	26.038288	0.07505675	-0.0539386676	-0.075116294	-0.0184930718	-0.0464896334	0.0318621244	-0.0504685796	-0.0399009735	-0.0114496094	-0.1574968624	-0.13480385	-0.106506086	0.032959467400000005	-0.0350169113	-0.0878216366	0.0908814648	0.030010684300000007	0.0	0.0	0.0	0.0287101	0.0618636	-0.08540419999999999	0.00118857	-0.00200816	0.00048289199999999996
561.3380616328071	532.165606779864	648.3955300900911	1.0897430000000001	22.141727	0.19472215	-0.0746630064	0.0131697727	-0.0141288501	0.0337647896	0.0612288338	-0.076937015	-0.06641144730000001	0.060658741	-0.016021103000000002	-0.0222705886	-0.0737040273	0.0073092451	-0.0369978205	-0.08523018619999999	0.0942809253	0.0218640908	0.0	0.0	0.0	-0.0175345	0.165968	-0.056572300000000006	0.00107121	-0.00208565	0.000598867
563.6903187361415	531.9032116250257	647.2806642316073	1.3634600000000001	27.703201	0.2520817	0.1177743948	0.0975628079	-0.0688402833	-0.0986282681	0.06426053080000001	-0.0215356611	0.1595008572	0.0247351061	-0.07297787929999999	-0.0314177659	-0.0641066159	-0.0129065517	-0.0389653177	-0.08251516019999999	0.097372861	0.0135907399	0.0	0.0	0.0	0.0199616	-0.0196898	-0.0695591	0.00104598	-0.0023581	0.000620007
560.4705820610857	531.5074942676208	645.7818798531392	1.326352	26.949234000000004	0.257969	0.013233983	-0.093968467	-0.12702747220000002	-0.0106382337	-0.1387366439	0.026905801200000003	-0.0379239515	-0.0670565659	-0.1212327234	0.13748139369999998	-0.0873200575	0.0491010583	-0.0409186897	-0.07968049519999999	0.1001471866	0.0052385965000000005	0.0	0.0	0.0	-0.0132615	0.175337	-0.0570422	0.00102028	-0.00215039	0.000509373
559.7995472534967	530.1678114859299	645.4951455291077	1.526017	31.006086	0.20257502	0.0064000648	0.125283871	-0.1497152809	-0.0487964818	0.0130598036	0.052855142	0.1333819598	0.1350280305	-0.0389019978	0.1279480345	0.0486584397	0.0448650208	-0.0428572282	-0.076730301	0.102594853	-0.0031439177	0.0	0.0	0.0	-0.008482029999999998	0.0423878	-0.07283560000000001	0.00130615	-0.00278761	0.000567342
558.091619655296	531.1718508837188	646.1970179431597	1.4257600000000001	28.969027	0.32845351	0.0841265623	0.1206669046	-0.0252469111	-0.0898294109	-0.1860164037	-0.090583132	0.1160920865	0.0006716936999999999	0.0526423683	0.0922706025	-0.046608057	0.1263477951	-0.0447802306	-0.0736688552	0.1047078763	-0.011508205	0.0	0.0	0.0	0.00515988	0.09190939999999999	-0.0249628	0.00062702	0.000183156	-0.000131106
558.4591088522565	531.2285444127484	646.8684585550461	1.406307	28.573788	0.09234178	0.0034693293	-0.0949602487	-0.001388204	0.0161559552	-0.13837492869999998	0.08662236720000001	-0.0430914684	-0.06781081230000001	-0.027403149900000003	0.0974650807	0.1335233833	0.1032097666	-0.0466869998	-0.0705005966	0.1064793643	-0.0198057734	0.0	0.0	0.0	0.0160487	0.136856	-0.0147109	0.000597943	-0.00012468	5.70702e-05
560.5433342026779	532.2813949012873	648.709966885178	1.1418760000000001	23.200991000000002	0.22012037000000004	0.0214965626	-0.0901112886	0.07425737339999999	0.1071782557	0.0095069919	0.0331422944	0.0012476927	-0.0836710625	-0.0416330361	-0.0938121229	0.1110125476	0.1590035497	-0.0485768445	-0.0672301189	0.1079035387	-0.027988517400000003	0.0	0.0	0.0	0.0305788	0.00687062	-0.042680699999999995	0.0006982469999999999	-0.00048371199999999997	0.000550436
560.1736545184303	531.8134718818053	647.324210721331	1.327	26.962402	0.24315817	-0.0710838367	0.0707138483	0.0439678801	0.0631730394	0.0686392598	0.0101808178	-0.0453154662	0.054374994800000014	0.0950047016	-0.05822171280000001	-0.0472804407	0.069382863	-0.0504490797	-0.06386216389999999	0.1089757541	-0.036008997599999995	0.0	0.0	0.0	-0.00318064	0.177807	-0.0299536	0.00046313800000000004	-0.0007633079999999998	0.000550436
561.2795243555233	531.5927320170346	649.8923908772077	1.347165	27.37211	0.24009953	-0.016857361	0.12300283	0.0938705875	0.0579911787	0.0158069258	0.0364741315	0.0446122144	0.0677598215	0.1460395447	-0.021638172400000003	0.1729983973	-0.1002128299	-0.0523030266	-0.0604016149	0.1096925134	-0.0438207151	0.0	0.0	0.0	0.0232593	-0.00256599	-0.0239505	0.00038062699999999997	-0.0009794410000000002	0.00030341
560.0190620433108	532.7938323718158	650.4036156797374	1.279959	26.006603	0.12537469	-0.066578079	0.0396217699	0.1742217911	0.0915100812	0.044008733	-0.1005853628	-0.0491974451	0.0086145523	0.1144656545	-0.1699630137	0.0087591344	0.0275959101	-0.0541380132	-0.05685348940000001	0.1100514784	-0.0513783813	0.0	0.0	0.0	0.0232015	0.08491649999999999	-0.042021699999999995	0.00025231099999999996	-0.0008816160000000001	0.000134287
563.83064974084	532.413548165111	649.7537485252046	1.453763	29.538013	0.10945159	0.1227233156	-0.0473612668	0.0516865834	0.0323859789	0.0789585627	0.020341998	0.0004478618	-0.12663967939999998	0.0872403977	0.0214849925	0.0426247064	-0.0853863386	-0.0559533743	-0.0532229317	0.1100514784	-0.0586381806	0.0	0.0	0.0	0.00582301	0.136528	-0.0267584	0.000659697	-0.000787073	0.000136324
562.364980715347	532.2575738252837	648.0119476444523	1.311868	26.654945	0.19754157	-0.0735884032	0.0121161359	-0.0521451003	-0.0208042295	0.1281611434	-0.088649705	-0.05744692360000001	0.0997619581	-0.0911296795	-0.0617178801	-0.001755095	-0.0460422122	-0.0577484518	-0.0495152058	0.1096925134	-0.0655580241	0.0	0.0	0.0	0.031270599999999996	-0.00359638	-0.04193909999999999	0.000511253	-0.0005997390000000001	0.000136324
558.2998557658882	531.382686362114	645.8067014301623	1.266546	25.734061999999998	0.22267357	0.0996462365	0.0777673377	0.0380601179	-0.1118173259	-0.1152691763	-0.1019721901	0.0848460504	-0.0356526529	0.0922895257	0.0793865926	-0.0757316979	0.068865137	-0.059522595	-0.045735687699999986	0.1089757541	-0.0720977939	0.0	0.0	0.0	-0.00669399	0.14329	-0.0220422	0.00037131	-0.00081831	0.000136324
560.0702821609342	530.8069208453662	646.8789517428503	1.4015389999999999	28.476896000000004	0.14660844	-0.067577787	-0.0497310415	-0.0526977925	-0.1450390826	0.0490339787	-0.1630218267	-0.0751854982	0.1082504664	-0.0931445389	0.0859361541	0.1126262676	0.0268390794	-0.06127516070000001	-0.0418898571	0.1079035387	-0.0782195757	0.0	0.0	0.0	0.019213099999999997	0.03913730000000001	-0.021887	0.000547863	-0.000969626	0.000136324
556.4179009436607	531.1557226883607	646.1190211365558	1.477388	30.018019	0.0776966	-0.0695344994	0.098533983	0.0794464436	0.1388017536	-0.0369860925	-0.026730304	0.0262324162	0.088914746	0.1064420966	-0.0134852066	-0.0221079192	0.193571257	-0.06300551360000001	-0.0379832903	0.1064793643	-0.0838878783	0.0	0.0	0.0	0.014369999999999999	0.08140859999999997	-0.021752900000000002	0.000339289	-0.000569238	0.000136324
558.3481396984247	530.550544145407	646.763550040561	1.537851	31.246540000000003	0.11663248	0.0547360649	-0.1063338392	0.0244441844	0.0206414733	-0.0874219069	0.0925925849	-0.0228834607	-0.08221354980000001	0.0253069826	0.1788192735	0.1680795889	0.0792762254	-0.0647130264	-0.0340216514	0.1047078763	-0.0890698396	0.0	0.0	0.0	-0.00161269	0.116846	-0.00130121	0.000569763	-0.00118114	0.00018916200000000002
558.828042838704	531.6944138911957	648.0868197383635	1.193483	24.249551999999998	0.18441663	0.0639066717	-0.0858128501	0.0946250497	0.1483168864	0.031830506200000004	0.0138797229	0.0310594903	-0.08815538029999999	0.018513293	-0.0676457238	0.1239980151	0.1449658941	-0.0663970802	-0.030010684300000007	0.102594853	-0.0937354172	0.0	0.0	0.0	0.0326312	0.00361181	-0.00115246	0.000521525	-0.0008507969999999999	0.000546377
560.839329623083	533.1778761382614	649.754381734812	1.192532	24.230235999999998	0.2609550600000001	0.0556150165	-0.0971933211	0.1628288479	0.0134249737	-0.0056729648	0.014161796200000003	-0.1015763207	-0.16690320109999998	0.0982263545	-0.0785289704	0.038323001	0.050813316	-0.0680570645	-0.025956204500000003	0.1001471866	-0.0978575622	0.0	0.0	0.0	-0.013727000000000001	0.179072	0.00204026	0.000174429	-0.0009393339999999999	0.000263131
562.5220899205408	533.175838393696	652.0686849749791	1.3110680000000001	26.638679999999997	0.33900451000000004	-0.053816767800000005	-0.07776867650000001	0.150134947	-0.1374755181	0.1088276304	0.0023760704	-0.087296565	-0.0273493187	-0.07152937849999999	-0.1857304599	0.1798492809	-0.0979585976	-0.0696923775	-0.0218640908	0.097372861	-0.1014123765	0.0	0.0	0.0	0.030701599999999996	-0.037007	-0.03724380000000001	0.00039287400000000003	-0.00131424	0.00045403699999999996
562.1543210869055	533.4721011791389	650.6816126696799	1.348333	27.395849	0.22065687	-0.0169663491	-0.0800977974	0.1594883281	0.0216472345	0.0813699621	0.0569250671	-0.0942769425	-0.1162366742	0.0188653967	-0.1823744773	-0.0302684162	0.044787405	-0.0713024263	-0.017740276200000002	0.0942809253	-0.104379251	0.0	0.0	0.0	0.00703763	0.127105	-0.0307346	0.00035064300000000004	-0.0009534910000000002	0.00032958300000000005
560.4634979319874	532.3954612075354	649.7202710866585	1.3509000000000002	27.447994	0.038223330000000014	-0.0531204902	0.0671202915	0.0948028014	0.0617589454	0.0811105462	0.0462568132	-0.0546872433	0.0225271039	0.1200488954	-0.0776652509	0.006237344000000001	-0.0749683572	-0.0728866274	-0.0135907399	0.0908814648	-0.1067409852	0.0	0.0	0.0	0.0070111	0.136185	-0.012209999999999999	0.000478366	-0.0010014	0.000293371
