csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
1016.2187013519529	1005.7260038253064	1297.472339543415	1.015578	31.506746000000003	0.1945252	-0.0280802409	-0.0221408696	0.0981673963	0.0624130034	-0.038162388	-0.060976774	0.030065547	-0.0264911398	0.050740603899999986	0.0001647022	0.0381785991	-0.1178911413	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	0.0	0.0	0.0	0.0	0.0	0.0	-0.0331094	-0.26401199999999997	0.0556207	-0.00295572	0.00137909	0.00194191
1020.4917341936407	1006.6470683037613	1295.1204739654256	0.952983	29.564833	0.08058819999999997	0.0296869985	0.0168255071	-0.08776239599999999	0.0072499039	-0.0412024784	-0.0245442598	0.0303813803	0.0093978981	-0.035083444500000005	0.0135384106	-0.038125321600000005	0.0532893081	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937	0.0	0.0	0.0	0.0	0.0	0.0	-0.018042	-0.273049	0.037224400000000005	-0.0027632	0.00177314	0.00176673
1018.2297804077887	1007.4667027201573	1300.6405357508838	1.3726690000000001	42.584934000000004	0.07799279999999999	0.0142227154	0.0520846383	0.098021078	-0.0203823259	0.028713575	-0.0023254554000000003	0.0476924117	-0.007431726	0.0620460609	0.0610342352	0.0448404062	-0.06808267030000001	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	0.0	0.0	0.0	0.0	0.0	0.0	-0.0208558	-0.26403499999999996	0.0408989	-0.00308821	0.00108109	0.00199948
1043.1878548644845	1012.5634178844023	1315.8861543598755	3.7406040000000003	116.046516	1.9017871	-0.240352733	-0.2331800081	-0.227849619	0.2901959534	0.2491288031	-0.1062586755	-0.3081169513	-0.1959303505	-0.3832952978	-0.0467064394	0.2105133333	0.0516868273	0.052733374400000005	-0.0610565531	-0.1106882998	-0.0440088629	0.0	0.0	0.0	0.0	0.0	0.0	-0.17530599999999996	-0.177494	-0.090279	0.0209369	0.00469767	-0.00095119
1012.7520687189972	1006.5368625049756	1313.330050092191	2.689625	83.44149	1.6849424999999998	0.0284216345	-0.0312387964	-0.15155398050000002	-0.17108018100000005	0.2950335827	0.048850731	-0.1849900562	0.108675337	-0.053029378200000005	-0.0670849119	-0.07946344799999999	0.1579168125	0.0508269837	-0.0646102301	-0.1099379598	-0.035970438	0.0	0.0	0.0	0.0	0.0	0.0	-0.0680229	-0.536287	0.0602404	0.00234709	0.00227131	-0.00130196
999.709703687794	1003.9024930059836	1306.833654914069	2.6475720000000003	82.13685599999998	0.5524131	0.0156232733	0.0092708136	0.172991277	-0.154089996	0.1367235901	-0.0522520768	-0.0988978799	0.1405624021	0.1418590431	-0.1039939947	-0.0298903932	-0.0595702721	0.0489014791	-0.0680667272	-0.1088156246	-0.0277156827	0.0	0.0	0.0	0.0	0.0	0.0	-0.0540612	-0.414274	0.0274325	-0.00298061	0.000503434	-0.0007249259999999998
1009.3803843690288	1003.6790753549479	1300.0486192481458	1.281231	39.748234000000004	0.17163680000000006	0.0836768604	0.004881004699999999	-0.0959482163	-0.0993627837	0.0130524914	-0.0647253066	-0.0760221839	0.154242151	0.0053680767	-0.1016659226	-0.0303298527	0.1216836077	0.0469575846	-0.0714208455	-0.1073250918	-0.019294242	0.0	0.0	0.0	0.0	0.0	0.0	-0.0643419	-0.421518	0.0843102	-0.00421891	0.00014633700000000002	-0.000375635
1008.5521376527063	1004.4402856677208	1302.982716143254	1.257458	39.010696	0.36087090000000005	-0.0978313943	0.0739063837	0.0889943133	-0.14127347810000002	-0.0108011734	-0.0352025806	-0.1173359807	0.073129855	0.17261004030000002	-0.097461663	0.03029262	0.0082800166	0.0449960313	-0.0746675401	-0.1054714048	-0.0107567634	0.0	0.0	0.0	0.0	0.0	0.0	-0.0646045	-0.41303999999999996	-0.054282000000000004	-0.00232929	0.00230982	-0.000593294
1015.3136317517976	1004.1630984474581	1302.2110239731887	1.208108	37.479690999999995	0.20162075	0.0754558789	-0.1017463863	0.007360698699999999	-0.08700200779999999	0.0120854299	-0.0568759604	-0.0738923828	0.1569135963	-0.0100237669	-0.127951066	-0.0613856625	0.0018739177	0.0430175569	-0.0778019275	-0.103260836	-0.0021545924	0.0	0.0	0.0	0.0	0.0	0.0	-0.05389490000000001	-0.38316999999999996	-0.013123300000000001	-0.00380713	0.00182267	-0.000160635
1016.7487792503994	1004.033401785887	1303.4446023201688	1.063323	32.987972	0.17005610000000002	-0.0097029765	0.1042641299	-0.0668572117	-0.0347391944	0.0455353193	0.004144875	-0.0822415417	0.1045965751	0.0807517484	-0.0574162879	0.050092360700000005	0.1258658184	0.0410229053	-0.0808192935	-0.1007008652	0.0064605365	0.0	0.0	0.0	0.0	0.0	0.0	-0.05890700000000001	-0.38355700000000004	0.031141200000000004	-0.00286854	0.00118609	-0.000993315
1016.4490499676953	1003.9746867738637	1302.9465044458875	1.0737079999999999	33.310134999999995	0.23413127	0.0243353281	-0.0735337538	0.0556531814	0.0366036091	0.020410400000000002	-0.0770918012	-0.0396826925	0.1112545318	0.0174819512	-0.0927944381	0.0340240921	-0.0713018639	0.0390128266	-0.0837150996	-0.0978001546	0.0150368111	0.0	0.0	0.0	0.0	0.0	0.0	-0.059629800000000004	-0.357925	0.048336800000000006	-0.00512798	0.000532093	-9.513459999999999e-05
1018.5900077115108	1004.3047708381537	1300.8528535605728	1.014084	31.460415	0.26107413	-0.0355595272	0.1240923745	-0.0258862618	0.0203844253	-0.0061173675	-0.0488707462	-0.0207447912	0.0667985434	0.1007291001	-0.026775452400000004	0.0948445047	0.0896965715	0.0369880768	-0.0864849902	-0.0945685192	0.0235226525	0.0	0.0	0.0	0.0	0.0	0.0	-0.0103137	-0.331547	0.0313735	-0.00398838	0.000532093	0.0021336
1015.9701073013	1003.1330887732837	1297.352301385375	1.0606620000000002	32.905411	0.11701121	0.0210214819	-0.0813425707	0.0056457824	0.0085077506	-0.1080968495	-0.0828728884	0.0135730725	0.0623864607	-0.015352437	-0.0922873847	-0.0008313661999999999	-0.048081331	0.0349494174	-0.0891247992	-0.0910168938	0.0318670259	0.0	0.0	0.0	0.0	0.0	0.0	0.00322106	-0.305751	0.054102	-0.00437911	-0.000162336	0.00211972
1014.3552662759832	1003.9465171438176	1297.453241593434	1.155563	35.849579	0.24928396	-0.0974768977	0.08714790050000001	0.04694179	0.0266882188	-0.0958420425	-0.0345744837	0.0013177168	-0.0255962911	0.1338616483	-0.030802079	0.1031616518	0.0042618812	0.0328976148	-0.091630556	-0.08715729609999999	0.0400197472	0.0	0.0	0.0	0.0	0.0	0.0	-0.0136269	-0.315075	0.0320453	-0.00217153	0.0011637000000000002	0.00163223
1010.5633367442982	1002.9908830505217	1293.7453992038534	0.9710850000000001	30.126431	0.2462078	0.008383059699999999	-0.1073642764	-0.0182881805	-0.0158132702	-0.1377854941	-0.0381960854	-0.015191457	0.0117102579	-0.0421030462	-0.0643342289	-0.0392756526	-0.0297280172	0.0308334408	-0.0939984918	-0.0830027857	0.0479317851	0.0	0.0	0.0	0.0	0.0	0.0	-0.0514895	-0.282882	0.044407199999999994	-0.00179801	0.00185492	-0.000578836
1011.8878112758784	1002.9365316644952	1294.8763621553371	0.9512299999999999	29.510445	0.1926284	-0.0144838831	0.1055591557	-0.0001103005	0.0264361055	-0.0217681183	-0.0407996368	0.0201863457	0.0221942639	0.0908119644	-0.0105236769	0.0819718401	0.0518896556	0.0287576717	-0.0962250449	-0.0785674201	0.0555555556	0.0	0.0	0.0	0.0	0.0	0.0	-0.036220800000000004	-0.313621	0.0808937	-0.00269053	0.00127989	-0.00131397
1013.2867079761712	1003.1690644453903	1296.4417353635745	0.8349709999999999	25.903709	0.13490259999999998	0.044033521500000006	-0.0824787716	0.042033460300000006	0.0103049754	-0.0466882976	-0.0453437966	0.0294141765	0.0394285075	-0.0382134883	-0.0501162425	-0.017565267199999998	-0.07724574299999999	0.0266710879	-0.0983068664	-0.0738662073	0.0628452084	0.0	0.0	0.0	0.0	0.0	0.0	-0.041008499999999996	-0.290989	0.0669778	-0.00376451	0.00117786	-0.00061864
1016.2873618043784	1003.8368931618318	1294.5152677778858	0.869259	26.967421	0.122244875	0.0074497971	0.1104050063	-0.016226083999999998	0.0433241761	-0.0032316263	-0.034352339700000005	0.0523381316	0.0051456412	0.049466431	0.0397867674	0.058326768	0.0577870089	0.024574474300000003	-0.100240825	-0.0689150546	0.0697569027	0.0	0.0	0.0	0.0	0.0	0.0	-0.0549014	-0.29919	0.0601443	-0.00343422	5.477350000000001e-05	-0.000205667
1018.2890780712472	1002.4755388203017	1295.7123518412689	0.9142790000000001	28.3641	0.35035196500000004	0.0629945843	-0.0626809333	0.032942797	0.0205916661	-0.0011757373	0.0046244242	0.07342081660000001	0.0192253236	-0.0567890157	-0.0152393755	-0.0225556722	-0.08201532730000001	0.0224686191	-0.1020240119	-0.0637307152	0.0762490709	0.0	0.0	0.0	0.0	0.0	0.0	-0.00539136	-0.230294	0.08004469999999997	-0.00464254	-0.00102669	0.0017454599999999995
1015.4984868160203	1002.9920951688542	1294.7070706404531	1.1980899999999999	37.168892	0.41125744	-0.0825464185	0.0557372526	0.0507344451	0.0496870933	-0.08554562119999999	-0.0224590938	0.0454140732	-0.0890924456	0.0933154508	-0.001890476	0.0756307912	-0.0191984519	0.0203543145	-0.103653745	-0.05833073110000001	0.0822826681	0.0	0.0	0.0	0.0	0.0	0.0	-0.013643200000000001	-0.307846	0.0169711	-0.00184761	0.00127198	0.00189946
1013.5429843152073	1002.6785928833516	1291.5301935466296	1.125493	34.916678999999995	0.20202305	0.0481804891	-0.0545629718	0.0091961594	-0.0310524313	-0.0906455529	0.0119638585	0.07877795809999999	-0.0158620792	-0.0607656188	-0.017298418	-0.0502086652	-0.0259889629	0.0182323554	-0.105127573	-0.052733374400000005	0.08782140769999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.022353099999999997	-0.22461799999999998	0.023082299999999997	-0.00318695	0.000767731	0.00166357
1017.8379837002412	1003.2238037092836	1293.3275924128752	1.299556	40.316742	0.22745352	0.1063731366	0.06482046849999999	-0.06128533780000001	0.0761157974	-0.035306649100000004	-0.07694871910000001	0.1241477556	0.0017723582999999996	-0.051271601500000014	0.0457252617	0.0733446718	0.0703444281	0.016103539899999998	-0.1064432791	-0.0469575846	0.092831979	0.0	0.0	0.0	0.0	0.0	0.0	0.00168027	-0.230506	0.04936	-0.00565129	0.00129348	0.00209857
1017.0755165782007	1004.8247696027707	1297.6642725176282	1.553634	48.19912	0.44895057	-0.0508024988	0.1042202751	0.0226005106	0.0379701229	0.0398080425	0.104525151	0.0645757027	-0.129609781	0.0523284129	0.07608031330000001	0.0350191048	0.0089981249	0.013968668500000002	-0.1075988845	-0.0410229053	0.0972842479	0.0	0.0	0.0	0.0	0.0	0.0	-0.054962000000000004	-0.237675	0.0369937	-0.00137332	0.00104976	-0.0008352
1017.0348244569203	1004.3597525257132	1292.002069858333	1.1507520000000002	35.700321	0.11042439999999999	0.0096219107	-0.0916627897	0.0644367358	0.0161375743	0.0170249498	0.048616528	0.0663887889	-0.1047931263	-0.0462364172	-0.0027387068	-0.0720939781	-0.0927765953	0.0118285441	-0.1085926509	-0.0349494174	0.1011514379	0.0	0.0	0.0	0.0	0.0	0.0	-0.0375557	-0.28407899999999997	0.018263099999999997	-0.00120611	0.0008749199999999997	-0.00105082
1019.8197740316158	1003.636845152246	1296.3337020378353	1.5902690000000002	49.335644	0.263373	0.0504579153	0.0649087912	-0.0946090376	0.0530494571	-0.0255062435	0.0633651986	0.1038770355	-0.0734707676	-0.0682681957	0.0287592396	0.0161063654	0.1201604452	0.0096839714	-0.1094230837	-0.0287576717	0.1044102912	0.0	0.0	0.0	0.0	0.0	0.0	-0.0251621	-0.21201599999999998	0.113548	-0.000337419	0.00033983	-0.000781971
1018.2236585842332	1006.8294678704268	1304.9593499003	2.45195	76.06800099999998	0.9989858	-0.2246246633	-0.0213709035	-0.0273628514	-0.0215100575	0.0045006469	0.0685195249	-0.1407178542	-0.2045393927	0.0359044511	0.06680270519999999	-0.0154117931	-0.015695571999999998	0.007535757	-0.1100889337	-0.0224686191	0.1070412087	0.0	0.0	0.0	0.0	0.0	0.0	-0.137409	-0.316039	-0.137375	0.00729575	0.00224146	-0.00188303
1007.3783079948925	1003.808578077586	1298.9514975224854	1.938279	60.132132999999996	0.7602004500000001	0.014754328600000003	-0.0977845999	0.0559902583	-0.1527585198	0.0181529791	-0.0392821718	-0.035711274700000004	0.0161173352	0.007784880799999999	-0.051412524	-0.1567493073	-0.0623087702	0.0053847087	-0.1105891995	-0.016103539899999998	0.1090283678	0.0	0.0	0.0	0.0	0.0	0.0	-0.023305700000000002	-0.370016	-0.0461164	-0.00026398599999999996	1.3435e-05	-0.0021125
1007.808756215868	1005.3818591883604	1299.4883625681725	1.1697879999999998	36.290863	0.22969365	-0.049757104800000014	-0.0945295563	0.0198929137	-0.1237961009	-0.0295154216	-0.08829658779999999	-0.0957603205	-0.0154647418	0.0202040643	-0.0143828606	-0.1386697116	-0.0242420736	0.0032316354	-0.1109231287	-0.0096839714	0.1103598175	0.0	0.0	0.0	0.0	0.0	0.0	-0.0859971	-0.383283	-0.12290799999999999	0.0008739359999999999	0.000316036	-0.00201415
1027.412875848197	1005.4400408683173	1300.2442217773635	1.9974020000000001	61.966324	0.5499050999999999	0.0943995575	-0.0136244133	-0.1046606346	0.0561824469	0.0137983432	-0.0125732912	-0.0023327899	0.0770985931	-0.0815367919	-0.0006398713	0.0332936844	0.0834452487	0.0010773469	-0.1110902189	-0.0032316354	0.1110275503	0.0	0.0	0.0	0.0	0.0	0.0	-0.0808952	-0.33273	0.11714100000000001	-0.00280285	0.000315665	-0.000607283
1014.5872953923096	1004.2295710168092	1296.7222642034699	1.2117790000000002	37.593586	0.12196680000000001	-0.044132565599999986	0.0907433985	0.0616615129	0.0317505342	-0.0367929226	-0.0480407669	-0.0071109002	0.0215317846	0.0847938639	0.0187935501	0.1196606239	-0.0221777256	-0.0010773469	-0.1110902189	0.0032316354	0.1110275503	0.0	0.0	0.0	0.0	0.0	0.0	-0.0482747	-0.316006	0.137511	-0.00326364	0.000171385	-0.000167307
1010.683492536043	1005.7008402487253	1296.9087324885675	1.268713	39.359885999999996	0.2286935	-0.0549606539	-0.1145337172	0.0331833494	-0.0218349969	-0.12547748039999998	-0.0432696514	-0.0667386742	0.0164895575	-0.011942966299999998	-0.0516458861	-0.0772371429	-0.0922179115	-0.0032316354	-0.1109231287	0.0096839714	0.1103598175	0.0	0.0	0.0	0.0	0.0	0.0	-0.0701452	-0.345441	0.0907433	-0.0015236	0.0007297029999999997	-0.000481355
1013.4219882731708	1005.355919856046	1299.1838057667246	1.12955	35.042553000000005	0.19040335	-0.06733925269999999	0.0898967508	-0.0741977754	-0.08879979810000001	-0.0278595122	-0.0429446427	-0.08553812279999999	0.0214025611	0.08640781869999999	0.0043306238	-0.0089880311	0.1046047813	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	0.0	0.0	0.0	0.0	0.0	0.0	-0.07664639999999999	-0.401904	0.0217503	-0.00119134	0.00125693	-0.0007907910000000001
1013.9501455995212	1004.2802375631053	1295.3870280013855	1.576575	48.910824	0.28389800000000004	0.032735741	-0.1009043192	0.0921650843	0.0464220771	0.0036798658	-0.0094066055	-0.0161173573	0.056344135	-0.029308549	-0.0522065353	0.0025589207	-0.1062734944	-0.007535757	-0.1100889337	0.0224686191	0.1070412087	0.0	0.0	0.0	0.0	0.0	0.0	-0.05448530000000001	-0.369819	0.10185599999999999	-0.00283378	0.00012001299999999999	-0.000579224
1015.394895958602	1003.673014763286	1297.3119179833714	1.154441	35.814762	0.12273239999999998	0.0354786416	0.0686528069	-0.0937679701	-0.0119094121	-0.0203816847	-0.0482024597	-0.0143024066	0.0681994709	0.0001143174	0.0198116188	0.0274138856	0.1070702362	-0.0096839714	-0.1094230837	0.0287576717	0.1044102912	0.0	0.0	0.0	0.0	0.0	0.0	-0.08102009999999997	-0.32819899999999996	0.11654300000000001	-0.00320634	-0.00013564799999999999	-0.000748815
1012.0005248507516	1004.5122370119342	1296.0044992445178	1.075987	33.380859	0.20217670000000001	-0.0529222051	-0.0882194242	0.06309004650000001	0.02251778	-0.06527770599999999	0.007067138900000001	-0.06559756110000001	0.007919157900000001	-0.0107053831	-0.0348853346	-0.0075537797	-0.1056830711	-0.0118285441	-0.1085926509	0.0349494174	0.1011514379	0.0	0.0	0.0	0.0	0.0	0.0	-0.09121789999999999	-0.346083	0.08662439999999999	-0.00161601	0.000569165	-0.000160432
1012.9320023172244	1003.4204093028052	1295.4561620110785	1.035722	32.131687	0.27146059	0.0234359492	0.0503065202	-0.0916371409	-0.0554208341	-0.0175080782	-0.0044980861	-0.0285532182	0.0496730951	0.0017154131	0.0158753064	0.0070076396	0.1077424913	-0.013968668500000002	-0.1075988845	0.0410229053	0.0972842479	0.0	0.0	0.0	0.0	0.0	0.0	-0.00948506	-0.354905	0.11501900000000001	-0.00226833	0.00042301400000000004	0.00209132
1013.2709832921366	1003.2138643389577	1295.1599486189045	1.2087219999999999	37.498753	0.09945539000000002	0.0162544629	-0.065435162	0.0938591052	0.0236858604	0.0629022589	0.0293507118	0.0038248445	0.0412312817	-0.018583281200000003	-0.0125398726	0.0168451999	-0.1136013837	-0.016103539899999998	-0.1064432791	0.0469575846	0.092831979	0.0	0.0	0.0	0.0	0.0	0.0	-0.0213239	-0.339875	0.104968	-0.00312067	0.000264743	0.00233142
1019.8877142695053	1004.4610856183052	1300.5337933766286	1.448803	44.946899	0.30979119	0.1047697192	0.070184925	-0.0705282467	0.0755970927	0.037623457	-0.0517004821	0.07302713799999999	0.0785499187	-0.078413445	0.041525444	0.089843285	0.070095144	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.008675709999999998	-0.267036	0.14777200000000001	-0.00599412	0.000544843	0.00280787
1009.187246837643	1005.1190234491536	1299.220308182299	1.737825	53.91334200000001	0.79878904	-0.1235616156	-0.0008996038000000002	0.0754661366	-0.045447839	-0.0408106389	0.0160142772	-0.049087075	-0.0728479503	0.0841515909	0.0421200077	-0.0226421564	-0.1020657778	-0.0203543145	-0.103653745	0.05833073110000001	0.0822826681	0.0	0.0	0.0	0.0	0.0	0.0	-0.0899727	-0.346436	-0.0128963	-0.00100347	0.00148045	-0.000814348
1014.690286070948	1003.9998503504453	1294.155147204782	1.425845	44.23465	0.3739222500000001	0.1123226729	-0.0137097953	-0.0605794882	-0.0260718482	-0.0205562791	-0.0145660761	0.06303373030000001	0.0413747184	-0.0923029718	0.0311601011	-0.0479480196	0.0540238704	-0.0224686191	-0.1020240119	0.0637307152	0.0762490709	0.0	0.0	0.0	0.0	0.0	0.0	-0.022495400000000002	-0.303623	0.0654665	-0.00374656	0.0005603790000000001	-0.000772126
1011.1581139152223	1003.1865189493776	1292.4183762993978	1.0341850000000001	32.084011	0.19457655	-0.0467434979	0.029750946	0.0837488866	0.0403890281	-0.0095387266	0.045945309100000005	0.0252707211	-0.06867616650000001	0.0433105348	0.0494620278	0.043918246	-0.07790210269999999	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	0.0	0.0	0.0	0.0	0.0	0.0	-0.0673601	-0.282669	0.0725532	-0.00190944	0.000552924	-0.000183278
1017.2385251348334	1003.7335237104413	1291.7641993412444	1.213021	37.632107	0.16654859	0.0617127404	0.0558587495	-0.0608550782	-0.0032901064	-0.0197328843	0.0190312503	0.0443797659	0.0083994711	-0.049450068	0.0579656193	-0.0152061444	0.0827916522	-0.0266710879	-0.0983068664	0.0738662073	0.0628452084	0.0	0.0	0.0	0.0	0.0	0.0	-0.0353148	-0.302682	0.0811133	-0.0029013000000000003	9.40162e-05	-0.0008511139999999999
1016.1906129850515	1006.0082819425653	1303.414420484378	2.186785	67.841652	0.5701018400000001	-0.1800798369	-0.0400556968	-0.0193549809	-0.0021545041	0.0282821948	0.1042899508	-0.145979021	-0.1302134068	0.0120792841	0.0644317826	-0.0182327595	-0.0327323676	-0.0287576717	-0.0962250449	0.0785674201	0.0555555556	0.0	0.0	0.0	0.0	0.0	0.0	-0.13677899999999998	-0.327226	0.025431	0.00366289	0.00110877	-0.0006618310000000001
1017.5118465512198	1002.3455027655972	1298.3268762378286	2.24803	69.741699	0.72566565	0.1141071275	-0.08918178789999999	-0.0346193291	-0.0737675699	0.1102747902	0.0135209223	0.0116786954	0.0978539213	-0.06815639650000001	-0.024511627200000004	-0.0902479345	-0.0008960687	-0.0308334408	-0.0939984918	0.0830027857	0.0479317851	0.0	0.0	0.0	0.0	0.0	0.0	0.0228668	-0.35857	0.0464453	-0.00252502	-0.00100536	0.00130936
1011.4323956176567	1003.3509791647232	1296.3370036208423	1.633686	50.68261	0.3745892000000001	-0.0513968891	0.1060094423	0.0717048634	-0.095679254	0.0609350055	-0.0243176898	-0.042857774400000014	0.0284352208	0.1305412088	0.0412540272	0.0295468759	0.0095523187	-0.0328976148	-0.091630556	0.08715729609999999	0.0400197472	0.0	0.0	0.0	0.0	0.0	0.0	-0.10056699999999999	-0.3458	-0.028662	-0.00248895	0.000118315	-0.000796457
1016.3994752004719	1002.2981331811657	1295.408746481229	1.556258	48.280529	0.2855933	0.1062290277	-0.0854450883	0.0514706266	-0.0145697658	0.0426781516	0.0194701428	0.0335485924	0.0994977662	-0.06259773610000001	-0.0155837733	-0.0710862177	-0.0710508897	-0.0349494174	-0.0891247992	0.0910168938	0.0318670259	0.0	0.0	0.0	0.0	0.0	0.0	-0.0339375	-0.322873	0.012922	-0.00435332	-0.000832721	-0.000522807
1017.7941706493052	1002.8738409043416	1294.8109891853999	1.218062	37.788509000000005	0.3502344	0.008905479499999999	0.1292123726	-0.0015848145	0.0142495582	0.066360549	0.033793201200000005	0.0377712793	0.016101823600000002	0.0525110687	0.0745568899	0.0752470874	0.0383436365	-0.0369880768	-0.0864849902	0.0945685192	0.0235226525	0.0	0.0	0.0	0.0	0.0	0.0	-0.025687400000000003	-0.270052	0.0306259	-0.00371185	0.00133695	0.00209524
1016.6041361644327	1003.4103244782794	1293.7885474783259	1.066849	33.09737	0.24957065	0.0912798321	-0.0608069381	0.0466873609	0.015766372	0.0047650279	0.0502625084	0.0600731182	0.055616713600000006	-0.07899295419999999	0.0460272739	-0.0279857763	-0.0871898082	-0.0390128266	-0.0837150996	0.0978001546	0.0150368111	0.0	0.0	0.0	0.0	0.0	0.0	-0.046691	-0.237121	0.0321462	-0.00491312	0.000554881	0.000196264
1016.954520536164	1002.4869812173596	1292.6548074564066	1.135853	35.238106	0.3157072	0.0073582448	0.112325085	-0.027623671800000003	0.0819544978	0.0417407886	0.0759450674	0.0604782712	-0.0301626504	0.0132984929	0.0926153512	0.07701351740000001	0.0456271961	-0.0410229053	-0.0808192935	0.1007008652	0.0064605365	0.0	0.0	0.0	0.0	0.0	0.0	-0.0428709	-0.313904	0.0973298	-0.00258335	0.00122011	-0.000207147
1014.882703387798	1003.0234163065643	1293.0720673718745	1.156179	35.868668	0.15148830000000002	0.06807221179999999	-0.0971932888	0.0765604463	0.0781817207	0.0312689091	0.0981721224	0.0649067495	-0.0137028974	-0.0903376599	0.0240577936	-0.0584374537	-0.1136565082	-0.0430175569	-0.0778019275	0.103260836	-0.0021545924	0.0	0.0	0.0	0.0	0.0	0.0	-0.051806899999999996	-0.226701	0.105727	-0.00284228	0.00063029	-0.00029743900000000004
1015.9859520210907	1004.3441404415912	1295.2310830951485	1.220579	37.866596	0.25105409999999995	0.007035373199999999	0.1096268976	-0.1015004884	0.016252401200000002	0.0285399529	0.0551343738	0.0175347631	-0.0194189717	-0.0018057152	0.0925096289	0.0068917427	0.121128758	-0.0449960313	-0.0746675401	0.1054714048	-0.0107567634	0.0	0.0	0.0	0.0	0.0	0.0	-0.07452549999999998	-0.29230500000000004	0.03933830000000001	-0.00182144	0.000825605	-0.00100814
1014.0239675894544	1003.0253072111632	1292.3211158113158	1.22096	37.878403000000006	0.13107604999999994	0.0386863023	-0.08312774690000001	0.0958465916	0.068776553	0.0605002892	0.0591083704	0.0537979161	-0.0199770552	-0.03996985	0.0191093998	-0.0275157263	-0.13130675390000002	-0.0469575846	-0.0714208455	0.1073250918	-0.019294242	0.0	0.0	0.0	0.0	0.0	0.0	-0.0554341	-0.274174	0.0635555	-0.00276271	0.00042275099999999996	-0.000959535
1021.8947121096376	1003.8398992152963	1294.881719095746	1.1901620000000002	36.922958	0.18992105	0.0824828379	0.107405633	-0.0800365801	0.0794322651	0.088661158	0.008499000500000001	0.08245200559999999	0.0201502653	-0.0431096544	0.08499575570000001	0.0693470799	0.0764412223	-0.0489014791	-0.0680667272	0.1088156246	-0.0277156827	0.0	0.0	0.0	0.0	0.0	0.0	-0.0524806	-0.273586	0.07309689999999999	-0.00483018	0.00128006	-0.000347551
1013.7462048500964	1003.8314628717025	1295.3923951067668	1.456631	45.189743	0.3007635	-0.0482711338	-0.0213616611	0.1021406214	0.0342779614	0.0191060251	0.1060392317	0.0359664149	-0.0935288443	0.012902292	0.0438817704	-0.0358385988	-0.1093248079	-0.0508269837	-0.0646102301	0.1099379598	-0.035970438	0.0	0.0	0.0	0.0	0.0	0.0	-0.059315	-0.278264	0.0373495	-0.00108596	0.00016073200000000002	-0.00014102500000000005
1014.4779428186038	1003.3691124549764	1294.9357723525156	1.2216040000000001	37.898376	0.1175298	0.0350948313	-0.0486985484	-0.1271851997	-0.0433432425	-0.0226288143	0.08446712220000001	0.0286823788	-0.0560834733	-0.0855599702	0.0382043946	-0.1196977137	0.0890495536	-0.052733374400000005	-0.0610565531	0.1106882998	-0.0440088629	0.0	0.0	0.0	0.0	0.0	0.0	-0.0710243	-0.298908	0.015206899999999999	-0.000601133	-0.00016023600000000002	-0.000595908
1016.2406678952988	1003.7753175505438	1293.7518437962995	1.095711	33.992740999999995	0.13402100000000006	-0.0535625735	0.0895353802	0.0746476026	0.0319339178	0.0283768725	0.0786558279	0.0324059391	-0.0918762299	0.071284237	0.0786640084	0.0307129641	-0.0071139835	-0.0546199342	-0.0574110412	0.1110641056	-0.0517826133	0.0	0.0	0.0	0.0	0.0	0.0	-0.0784549	-0.269985	0.0018379000000000002	-0.00120126	0.000917087	-0.00058739
1018.2824761046677	1003.0193920737007	1294.2835206401185	1.072201	33.263405	0.30173279	0.0778524708	-0.0594972744	-0.0486590044	-0.0001372564	0.0179359674	0.07361498009999999	0.0763491224	-0.0248347857	-0.08740579849999999	0.0242690014	-0.0554384823	0.0159019305	-0.0564859537	-0.0536791777	0.1110641056	-0.059244937	0.0	0.0	0.0	0.0	0.0	0.0	-0.00260706	-0.285563	0.021126699999999998	-0.00238429	0.000585654	0.00171851
1013.896849723862	1001.7173830457268	1290.2013856730355	0.9675370000000001	30.016353999999996	0.12947684000000004	-0.0321425268	0.006418241999999999	0.1056719765	0.0768119547	-0.0153530382	-0.0365496509	0.0726941	-0.0840335532	0.0390450903	0.0249712742	0.0508164187	-0.0935246468	-0.05833073110000001	-0.0498665756	0.1106882998	-0.0663509546	0.0	0.0	0.0	0.0	0.0	0.0	-0.033408999999999994	-0.23178200000000002	0.0358265	-0.00258756	0.0007831659999999999	0.00192161
