csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
436.2767541133591	421.2317664775541	508.00562460687536	0.996324	27.570040000000002	0.19717012	0.0034734931	-0.0141189106	0.049491378200000005	0.1090089287	0.0159755655	0.0342693492	0.0008941375	0.0077346051	0.0034314524	-0.0096735578	-0.0060660563	0.0283363777	0.043440077	-0.0753807495	-0.1031051368	-0.0062286029000000005	0.0	0.0	0.0101728	-0.0985137	0.06205369999999999	5.66226e-05	0.00036111300000000004	0.000271053
436.15430133884803	421.08618894777254	507.5784710545058	1.0138680000000002	28.055527	0.136450985	-0.0026733943	-0.0442457526	-0.1005114669	0.0216011294	-0.06921067610000001	-0.0034506231	0.0013481047	0.0104334845	0.0008510353999999999	-0.0162434513	-0.0135932017	-0.0469035162	0.0415246978	-0.0783460092	-0.100802542	0.0020771928	0.0	0.0	0.013927200000000002	-0.024975099999999997	0.015756299999999997	-4.5324099999999995e-05	0.00037967199999999995	0.000407759
436.5455762199032	421.31322718635374	507.65517973751776	0.7831519999999998	21.671206	0.12675253500000006	-0.002017803	0.0076355765	-0.0149215341	-0.0940963154	-0.0320509882	-0.0331177099	-0.0028852555	-0.0030755537	0.0012486619	-0.0049533689	0.0127022805	-0.0248325836	0.0395944463	-0.081199039	-0.0981750987	0.0103710906	0.0	0.0	0.00151541	0.05587569999999999	0.0404666	-0.00016999799999999998	0.00037967199999999995	0.00035684
437.54441863131007	421.3891513451521	506.7919259017932	0.8800870000000001	24.353563	0.181276055	-0.0034692047	0.0082152451	0.0861802295	-0.0471852372	0.046949617	0.0793933666	-0.0048490687	0.0059829517	0.0104037644	-0.0051738791	0.0312373444	0.0439227915	0.0376500138	-0.0839357519	-0.0952312742	0.0186055837	0.0	0.0	0.0193773	-0.0714466	0.0439799	3.7518299999999996e-05	0.000800765	0.000379802
435.29904524187134	421.475523509598	507.04626424588446	0.882757	24.427448000000002	0.12569945	-0.0017463993	-0.0203650466	0.07395707160000001	0.1151472232	-0.0220872656	0.0174774264	-0.007577494699999999	0.0147711672	0.0045304469	-0.007739313399999999	-0.0015636310999999998	-0.0361910629	0.0356920968	-0.0865522277	-0.0919805552	0.0267335057	0.0	0.0	0.0101767	-0.0280767	0.00566724	-5.13955e-05	0.00022777099999999998	0.000345384
438.16181369257066	421.12538137161636	506.51965050629883	0.9143600000000001	25.30197	0.112368725	-0.0075459904	-0.0377090994	-0.051391385199999993	-0.0004382075	-0.0639053037	0.0417077502	-0.0056065728	0.0122509165	-2.75576e-05	-0.0200563372	0.0109314625	-0.0253051613	0.0337213965	-0.0890447183	-0.0884334176	0.0347083006	0.0	0.0	0.0021671999999999998	0.00932419	0.043463800000000004	0.00019485799999999998	0.000561007	0.00034913
437.8898606912237	420.85737464745245	505.8006210253202	0.970375	26.851979999999998	0.162115935	-0.0181081054	0.0249320885	-0.0357993555	-0.0872821596	-0.0565217275	-0.0276970056	-0.0032995442	-0.0064111	0.005783256999999999	-0.0077224109999999985	0.017671291000000002	-0.0314611739	0.0317386188	-0.0914096531	-0.0846012925	0.0424842895	0.0	0.0	0.0258405	-0.0994743	0.043394999999999996	-5.39159e-05	0.0007089889999999999	0.000154379
434.7086976329354	421.2846316001466	505.18959907436937	0.9882770000000001	27.347374	0.262083405	-0.0063999618	-0.0271042255	0.1072337268	0.06824355	0.0280837914	0.08127002900000001	-0.0081801041	0.0244548379	0.0107252507	-0.0084384189	0.0081516455	-0.0110170921	0.029744473700000006	-0.0936436445	-0.0804965294	0.0500169322	0.0	0.0	0.010107799999999998	0.06963079999999999	0.0677778	-0.0007358919999999999	0.00108208	0.00015219
435.74450199687584	421.4043718965892	506.40228378028206	1.01736	28.152136	0.23638449999999997	-0.0220885606	-0.0681713352	-0.078736138	0.0631178901	-0.0013302582	0.0802237534	-0.0119084727	0.0129905143	0.0044777734	-0.0045217291	-0.0034871169	-0.031960584300000004	0.0277396755	-0.0957434923	-0.0761323563	0.0572630825	0.0	0.0	0.018468599999999998	-0.0922764	0.03920680000000001	-0.00010365	0.00113262	0.000220318
439.5196653747034	421.7071160070512	507.0163782413442	1.0433420000000002	28.871103	0.14622904799999994	-0.0288155056	-0.039729585	-0.1008585665	-0.0566192667	0.020453645	0.0178585749	-0.0178441278	0.0149338772	0.0032118882	0.0016946945	-0.005497516700000001	-0.0384385057	0.0257249421	-0.0977061885	-0.0715228375	0.064181235	0.0	0.0	0.0401223	-0.0469867	-0.000615878	-0.000518031	0.00100848	-3.04204e-05
438.27578696032407	421.8741551096872	506.922196734383	1.048698	29.019337	0.216387048	-0.0154626872	0.0245549718	0.0877789653	-0.0290295738	0.0228257577	0.0451022718	-0.018212144	0.0050564643	0.0055982387	-0.0010758543	0.0306739659	0.0123858627	0.0237009953	-0.0995289215	-0.0666828275	0.0707317632	0.0	0.0	0.026542000000000003	0.08202689999999999	0.0248243	-0.00026518	0.000500887	0.000176195
436.6371983775364	421.404272675263	506.4750323633672	0.9756300000000002	26.997402	0.24524690000000002	-0.0181536652	-0.0656314563	-0.0318681878	0.07354621530000001	0.012504096299999998	0.0477236409	-0.0139431482	0.0240989821	0.0093333845	-0.004310042	-0.0021242387	-0.0373404817	0.0216685599	-0.1012090802	-0.061627924	0.0768771463	0.0	0.0	0.0264806	-0.102224	-0.0167163	-0.00028873099999999997	0.0008578709999999999	0.00018354
439.23123169099154	421.4939885984014	507.6912167558278	0.919264	25.437664	0.26409879999999997	-0.0150075961	0.0048747974	-0.06488766809999999	-0.1121411827	-0.0690907475	-0.040912059300000005	-0.016523261799999998	-0.007139085	-0.006775941800000001	-0.0267336733	0.007602559799999999	-0.0685547589	0.0196283638	-0.102744258	-0.056374417	0.082582184	0.0	0.0	0.0204972	0.07600529999999997	-0.059914499999999996	-0.0007140180000000001	0.000619042	0.000253182
438.0467098239161	421.6816558147516	507.25168543928055	1.162368	32.164787	0.17901886999999994	0.0059294609	0.030493733	0.14816048029999998	0.0046906006	-0.005800419300000001	0.0881416205	-0.0180088461	0.0182906738	0.0197362262	-0.0256193525	0.0322793287	-0.0056735577	0.0175811376	-0.1041322555	-0.050939236500000006	0.0878141985	0.0	0.0	0.0265382	-0.071407	-0.06613889999999999	-0.000610797	0.000619042	-3.04204e-05
438.0941950617592	421.3460793674543	507.2725473415931	1.144577	31.672462	0.16381002	-0.016343830900000002	-0.097299261	-0.0489164397	0.0562850234	-0.08719926689999999	0.032641911	-0.0157984418	0.0128235943	0.0028898532	-0.0177699776	-0.0253430565	-0.1214430027	0.0155276147	-0.1053710847	-0.045339898	0.0925432212	0.0	0.0	0.0151371	0.0417385	-0.09311280000000001	-0.0005502619999999999	0.000619042	0.000154835
439.9473803924917	421.600611835522	506.47591668397547	1.047253	28.979326	0.078434	-0.01375307	-0.0083966078	-0.0026849343	-0.14071664679999998	-0.0987014248	0.0250844481	-0.019085547	0.0094639228	0.0179233661	-0.021001448	0.0258359543	-0.0618657621	0.0134685306	-0.1064589707	-0.0395944463	0.0967421647	0.0	0.0	0.026514999999999997	0.0556089	-0.0639957	-0.000927867	0.000619042	0.00025860200000000003
439.12360718214376	422.06020501842056	508.1238467755017	1.016442	28.126757	0.19335696	-0.0129465516	0.0378737078	0.0870063833	-0.0372101684	-0.0138866888	0.0213853966	-0.0244730525	-0.0023204127	0.022656794	0.0032499167	0.0126088863	-0.0372562281	0.0114046226	-0.1073943553	-0.0337213965	0.1003869779	0.0	0.0	0.013832599999999999	-0.08545939999999999	-0.08312229999999997	-0.000881747	0.00042014699999999995	9.402379999999999e-05
440.32447927763405	422.96670097659836	507.74279449649873	1.056959	29.247922999999997	0.403956595	-0.0096541546	-0.0056451887	0.1271218709	0.0563224998	-0.0197799372	0.014369556	-0.0365472412	0.0270020567	0.0160723524	0.0059088489	-0.0334621788	-0.0183223562	0.00933663	-0.1081758986	-0.0277396755	0.1034567835	0.0	0.0	0.000863845	0.06453640000000001	-0.022964599999999998	-0.00336086	0.00100414	-0.000459557
438.7682071373711	421.9644167501195	507.2863243265485	1.258658	34.829291999999995	0.426835825	-0.0340685562	-0.0146283843	-0.0709527591	0.0701044509	0.042165605	0.0237404892	-0.02606238	-0.007252780699999998	-0.0054439114	0.0359975413	-0.011106617	0.0014046918	0.0072652934	-0.1088024808	-0.0216685599	0.1059339981	0.0	0.0	0.00596817	-0.07670139999999999	0.07734539999999998	-0.00033208900000000004	0.000723381	-0.000165413
438.7302885225367	421.8148306787599	506.1227414815505	1.301559	36.016445000000004	0.33563822	-0.0203988428	0.026242794	-0.0572517463	-0.097984383	-0.0589337643	-0.0623210115	-0.022608641	0.0017616217	0.005897311	-0.0019126208	0.0103723136	-0.0376539384	0.005191354699999999	-0.1092732046	-0.0155276147	0.1078044323	0.0	0.0	0.018575499999999998	0.018625299999999997	0.00929761	0.00185282	0.00044703099999999997	0.000566456
435.7767676072052	422.23517190501883	507.8650279826349	1.515482	41.936066	0.272866585	-0.0126109371	0.0430366288	0.1387679214	0.06259683860000001	0.0468578353	0.0287710907	-0.02793956	0.0016457448	0.0071297754000000015	0.0226558199	0.0049302612	0.033783484700000005	0.0031155567	-0.1095873956	-0.00933663	0.1090573724	0.0	0.0	0.013923099999999999	-0.008836089999999998	0.0653423	-0.0012498	0.00045400599999999996	-1.81111e-05
438.2418689332932	422.27092134884407	505.96288922557886	1.2617450000000001	34.914703	0.142785805	-0.0258834979	-0.0931700214	-0.0927052271	0.0625256657	-0.006287878100000001	0.0678488986	-0.0293830262	0.0340210325	0.0112338179	-0.0006986936999999999	-0.0233610113	-0.027413999999999997	0.0010386429	-0.1097446037	-0.0031155567	0.1096856419	0.0	0.0	0.019094999999999997	-0.0785087	0.08188879999999997	-0.00198341	0.00045400599999999996	-0.000312397
433.9450636935922	418.4291112874108	504.4949148362144	1.880252	52.029881	0.6357297500000001	-0.0076521198	0.1011841756	-0.074407266	-0.07243513830000001	0.0051612116	-0.0823897668	0.0178923104	-0.088983091	-0.0362122889	0.0140165377	0.0552267145	0.0067108957	-0.0010386429	-0.1097446037	0.0031155567	0.1096856419	0.0	0.0	0.0081419	0.15176099999999998	0.11208199999999999	0.00265859	0.00195228	0.0008336039999999999
423.06155154311097	413.9941759822962	495.8954341595778	2.344402	64.873734	1.2210199	0.0574431268	0.1157773286	0.0012819643	0.0099517836	0.1104386569	-0.1161616808	0.077663458	-0.0374757574	-0.039332217	-0.06367311469999999	0.0266533509	0.2060364348	-0.0031155567	-0.1095873956	0.00933663	0.1090573724	0.0	0.0	0.25701999999999997	-0.209159	0.37945500000000004	-0.00281773	0.00222872	0.00195782
430.2079928691993	419.4696056466042	504.8786898201341	2.347784	64.967323	1.0780148500000002	-0.0004850346	0.0103321522	-0.058997551900000014	0.0624314887	0.1150119116	-0.0508447509	0.0112253359	0.0271248069	0.023887996600000003	0.0247300376	0.0162855014	0.0804439226	-0.005191354699999999	-0.1092732046	0.0155276147	0.1078044323	0.0	0.0	-0.06670710000000002	0.105393	0.09211369999999999	-0.00147664	0.00216652	0.000313221
434.61677108275205	416.441331082844	494.4643048276252	3.5041050000000005	96.964775	1.22320125	0.048101701600000005	-0.1328516756	0.0895570902	-0.1361575682	-0.0728162249	-0.1644743294	0.0427838583	0.052460981100000005	-0.0103687667	-0.1394797396	-0.1164009621	-0.0622339854	-0.0072652934	-0.1088024808	0.0216685599	0.1059339981	0.0	0.0	0.0321434	0.26095799999999997	-0.330831	0.00754094	0.000731987	-0.000151487
439.0255927809548	417.20990939762174	501.0599743962987	3.473718	96.123924	1.34188307	-0.0114249391	-0.015951204899999998	0.038057236800000005	-0.0306873085	0.1099214546	0.16349864460000002	0.034485188	0.1301311497	-0.0362700214	-0.13383675720000002	0.1823033639	0.2802266792	-0.00933663	-0.1081758986	0.0277396755	0.1034567835	0.0	0.0	-0.00648717	-0.12275	0.08199159999999997	-0.00174872	0.00122813	-0.000500122
435.26938871054466	422.8741274792657	508.0175130796752	2.47745	68.55540500000001	0.20640752	-0.011222331100000002	0.0076049625	0.0125905008	0.1043652574	-0.0175531536	0.0851963624	-0.0323293106	0.0079934363	0.0265155482	0.0416314692	0.0157498553	-0.0061778477	-0.0114046226	-0.1073943553	0.0337213965	0.1003869779	0.0	0.0	0.0532844	-0.0650685	0.0696199	-0.00116561	0.00187376	-0.000197207
434.6572987765889	421.1257683347885	503.5896015572357	1.487277	41.155578999999996	0.38228315	0.013423109	-0.0471460342	-0.0181095929	0.0551468245	-0.1055294443	0.0522576841	-0.0098037397	-0.0194651047	0.0072902078	-0.0037345731	-0.0076912583	-0.0525412218	-0.0134685306	-0.1064589707	0.0395944463	0.0967421647	0.0	0.0	-0.012459600000000001	0.101953	0.0100898	-0.00035003800000000005	0.0013949800000000005	-0.000702606
441.22917742170546	421.9970605664351	507.42013789025077	1.149222	31.800997	0.31806642	-0.0413871393	-0.0324928941	-0.1021084161	0.0231731516	-0.0916559593	-0.010003229	-0.0229837025	-0.0037988294	-0.0080505496	0.0258902596	0.0051074716	-0.0661132497	-0.0155276147	-0.1053710847	0.045339898	0.0925432212	0.0	0.0	0.0464923	-0.0752531	0.0351374	9.02174e-05	0.0006980189999999999	-0.000702606
439.6442488970665	420.99274230276944	504.97938576775664	0.971483	26.882662	0.21605137	-0.0122288511	0.0464888855	0.0227908857	-0.1026456205	-0.0147786978	0.0492049896	-0.008545529599999999	-0.022221442400000003	0.0066450983	0.0097966593	0.0394125173	0.0138561009	-0.0175811376	-0.1041322555	0.050939236500000006	0.0878141985	0.0	0.0	0.0105412	0.0107791	0.08250239999999999	-0.000211005	0.000321802	-0.000445984
436.8102672846935	422.1660741734622	507.2295959495801	1.019679	28.216310999999997	0.1989028	-0.0200024981	0.0270733257	0.0713152355	0.1132618643	0.0042388751	0.0014618264000000002	-0.0214170523	0.0114539386	0.0164864336	0.0289188882	0.0077625886	-0.007193520699999998	-0.0196283638	-0.102744258	0.056374417	0.082582184	0.0	0.0	0.0349884	-0.10959100000000001	0.0516509	-0.00014953700000000002	0.0005453680000000001	-0.00026633799999999997
438.57778785484817	421.87895742187465	506.8667438931781	0.9959049999999999	27.558451	0.4534269	-0.0212619064	-0.0308505994	-0.0722828022	0.0633778871	0.0825816301	0.0377578871	-0.0165592759	-0.0187586774	0.0087883051	0.0226841668	-0.0214809991	0.023843378	-0.0216685599	-0.1012090802	0.061627924	0.0768771463	0.0	0.0	-0.0271863	0.04978	0.172701	-0.00173667	0.0007385889999999999	-0.000702606
438.63897075745376	422.33950312950464	506.7529057317084	1.1603370000000002	32.108574	0.41024455	-0.0228158605	0.0030522708	-0.1208085336	0.0728509891	0.15774735380000002	-0.0439888732	-0.0197704426	-0.0061494861	-0.0034561919	0.0672068511	-0.0305321879	0.12395961960000003	-0.0237009953	-0.0995289215	0.0666828275	0.0707317632	0.0	0.0	0.0163363	-0.11219900000000001	0.223951	-0.00361155	0.00025070400000000003	-0.0014097
440.0640931931977	421.39327895232145	507.3715487500338	1.772446	49.046703	0.7404872899999999	-0.007722216899999999	-0.0763170679	-0.0121912476	-0.0818436426	-0.0491646438	-0.0191159299	-0.0072342036	0.0327342497	-0.011008924	-0.026466952400000004	0.0224523869	-0.0538073351	-0.0257249421	-0.0977061885	0.0715228375	0.064181235	0.0	0.0	0.00500058	0.00515482	-0.08867939999999999	0.000424732	0.00025070400000000003	0.000537365
438.63501365430017	422.1475297075978	508.02409944290014	1.248677	34.553108	0.13685000000000005	0.0131065014	0.0619405866	-0.032064854	-0.0744096118	-0.026256487400000004	-0.0684314733	-0.0161945846	-0.0442675267	0.0044707296	0.0425175925	-0.0460316805	-0.0264673495	-0.0277396755	-0.0957434923	0.0761323563	0.0572630825	0.0	0.0	-0.00565895	-0.0594506	-0.06750930000000001	0.000595731	-0.000275865	0.000426634
436.9923375144088	420.2413391995546	506.39516344651116	1.021662	28.271203999999997	0.20624267	0.0350772207	0.0432493485	0.0652258107	-0.0641206983	-0.099314485	-0.0973186214	0.0095419272	-0.0504778977	-0.021388714	-0.0148278396	-0.0400946218	-0.1111357884	-0.029744473700000006	-0.0936436445	0.0804965294	0.0500169322	0.0	0.0	0.00932952	-0.0143635	-0.167852	0.000678309	0.000413269	0.00057141
440.83303225984565	421.76692662247683	510.08872053330117	1.11649	30.895253999999998	0.27955089	0.0201620707	0.0208474712	0.0973304499	-0.0980984615	-0.1258586628	0.0188015427	-0.0078037764	-0.0106256078	0.0019587592	-0.0356046811	-0.019067993	-0.12633223710000002	-0.0317386188	-0.0914096531	0.0846012925	0.0424842895	0.0	0.0	0.00171668	-0.014668299999999999	-0.264917	0.00289097	0.0015049000000000002	0.00038433699999999995
439.7054317996721	420.4808991695008	507.33860603655154	1.473858	40.784256	0.562068505	-0.0053669507	0.0909129011	-0.0098664759	-0.0390316645	0.0925351495	-0.0208988977	0.0089403612	-0.0006724544	-0.0148154609	0.0329847812	0.0245036326	0.0793995855	-0.0337213965	-0.0890447183	0.0884334176	0.0347083006	0.0	0.0	0.0162256	-0.0727271	0.00998764	-0.000214474	0.0006165259999999999	8.623209999999999e-05
439.39677775369177	423.198283551919	510.5276110851931	0.917365	25.385117	0.16466408	0.0014742221	0.0306180883	0.0493082371	-0.07104272360000001	-0.0329994867	-0.0400449008	-0.0213999672	-0.0130019276	0.0146264191	0.0371767201	0.0051761345	-0.0394846193	-0.0356920968	-0.0865522277	0.0919805552	0.0267335057	0.0	0.0	0.026027299999999996	-0.0129129	-0.026147399999999998	-0.00025479400000000003	-2.69549e-05	0.000580694
439.14874130986664	420.48333009199234	506.802371019515	0.955622	26.44375	0.186506485	0.006561916700000001	0.0501840422	0.1149072548	0.0262268195	0.0433727888	0.006979051	0.0105824363	-0.0192732456	0.0020172641	0.0218528546	0.015683561699999998	0.0325829132	-0.0376500138	-0.0839357519	0.0952312742	0.0186055837	0.0	0.0	0.00180597	0.0369332	0.0324536	0.00018551	-0.000567195	0.0006769110000000001
439.9716883118638	422.60000872140887	508.5507905537281	0.9403459999999999	26.02104	0.15230388999999994	-0.0082048315	-0.0447333404	-0.0103195488	0.0985526357	-0.0990266071	0.0024380175	-0.0154147477	-0.0001549806	0.0057540548	0.023471163	-0.0276105133	-0.0614497487	-0.0395944463	-0.081199039	0.0981750987	0.0103710906	0.0	0.0	-0.00165472	-0.0961759	0.0324948	0.000315357	-0.000514912	0.000808639
437.7501010259968	420.25485314418137	504.96981679762473	1.025711	28.383238000000002	0.35094024	0.0024178127	0.0532296707	-0.1252440927	-0.0191663307	0.0091062681	0.0051809447	0.0167877103	-0.0440739877	-0.006290881	0.030681064700000007	0.0077030887	0.0497556128	-0.0415246978	-0.0783460092	0.100802542	0.0020771928	0.0	0.0	-0.00719431	0.0185737	0.1611	-0.00075486	0.00020899999999999998	0.000561851
437.35182511628517	422.1807390854726	507.03750930840124	1.0138459999999998	28.054910999999997	0.14603581	-0.0045023726	0.0677378144	0.0035970565	-0.0572637455	-2.6618e-05	-0.0687231454	-0.0053071338	-0.0172878445	0.0094791648	0.0638567753	-0.0065306879	0.0465411926	-0.043440077	-0.0753807495	0.1031051368	-0.0062286029000000005	0.0	0.0	0.0160495	-0.0689472	0.160404	-0.00132226	0.00020899999999999998	0.000685953
434.01494352620557	420.6904645325406	505.60714224664633	1.088223	30.113059999999997	0.26121403	0.0283260147	0.08118126980000001	0.1073527554	0.0909685369	0.0251215715	0.008236389	0.0134798836	-0.0434964754	-0.0013382475	0.0391283151	0.0038133045	0.0337161766	-0.045339898	-0.0723075076	0.1050754626	-0.0144987218	0.0	0.0	0.00130457	0.10688099999999999	0.136312	-0.00108999	0.0008420010000000001	0.00075166
438.11576344817877	422.72696240826514	508.7826040586635	1.085649	30.041832	0.4113880799999999	-0.0051398225	-0.055494878600000005	-0.0559766263	0.0585761459	-0.0564024068	0.0047657774	-0.0099040029	0.0047959099	0.0030230228000000005	0.0459240713	-0.0318503167	-0.0651245941	-0.0472234803	-0.0691306859	0.10670717	-0.0226857933	0.0	0.0	0.015892	-0.11380699999999999	-0.00119685	-0.000636979	0.000821606	0.00105033
437.5335039841502	420.59130273914917	506.49670775346044	1.101157	30.470963	0.44965035	0.012003751000000002	0.06624593349999999	-0.0989214176	-0.0679697272	-0.0154146877	-0.0365440412	0.0177610497	-0.0521550528	-0.0134941006	0.0403927207	0.0009787535	0.0195853475	-0.0490901493	-0.0658548351	0.1079950004	-0.0307429226	0.0	0.0	0.016100299999999998	0.111901	0.150371	-0.00162563	0.000821606	0.000595657
436.5339223336926	422.0991196225512	506.9855844868754	1.3231389999999998	36.613605	0.3125183	0.0151110195	0.1373490694	0.0481794667	0.0253110923	0.0876137696	-0.0633641998	0.0008657201	-0.0365321918	-0.0017413696	0.0634350606	0.014116553	0.1359380545	-0.050939236500000006	-0.062484648	0.1089348037	-0.0386239592	0.0	0.0	0.015992099999999995	-0.07738710000000001	0.177337	-0.00285508	0.00122641	0.000306791
435.16893916895333	420.3008124624712	505.67850087170797	1.5291350000000001	42.313858	0.5213449	0.0321394879	-0.0119692802	0.0980824484	0.0908169146	-0.0845841327	-0.044135999	0.0228016427	-0.011791927	-0.007788439300000002	-0.0042406412	-0.0227655212	-0.0625930066	-0.0527700795	-0.0590249522	0.1095235513	-0.0462837613	0.0	0.0	0.016030700000000002	0.040041	-0.061571100000000004	-0.000489988	0.000411106	0.00042579699999999995
438.58131011150147	423.11352869509005	510.5439794619005	1.444034	39.958977000000004	0.394565	0.0143019138	-0.0973169227	-0.0096706274	0.044225705199999986	-0.0750464279	0.055068654800000005	-0.0102375486	0.0103057698	0.006947405899999999	0.0211623044	-0.040095272	-0.1257156281	-0.0545820226	-0.0554807037	0.1097593458	-0.0536784542	0.0	0.0	0.025793200000000002	-0.0458934	-0.19810899999999998	0.00176572	0.00117158	0.000656219
436.8147027189975	419.65694543257797	506.130000211769	1.576076	43.612792999999996	0.39790255	0.0141006117	-0.07717471570000001	-0.1572115681	0.0433224179	0.0480614773	-0.0200842697	0.0311415857	0.0133831285	-0.0113318244	-0.0014975303	-0.0147226095	-0.0133290668	-0.056374417	-0.0518569796	0.1096414274	-0.0607656818	0.0	0.0	0.016040600000000002	-0.030159500000000002	0.026003199999999997	-0.00028247900000000003	0.0007668319999999997	0.000143089
444.4202114955526	423.84199182769026	511.0699949365274	1.3033780000000001	36.06678	0.29160065	-0.0355293576	0.0242420464	-0.1038863307	-0.0095790562	0.0741063923	-0.0130965261	-0.0195650861	-0.0131805766	0.010422856	0.08601289720000001	-0.0237217862	0.0700836407	-0.0581466206	-0.0481589709	0.1091701761	-0.0675048491	0.0	0.0	0.00273053	0.0417898	0.173376	-0.00121914	0.0007668319999999997	-9.96196e-05
433.89518679999685	419.46955603594114	503.86018350328425	1.3036450000000002	36.074172999999995	0.17847444	0.0323050225	0.0416666042	-0.0952919346	-0.0155623396	-0.013682613799999998	-0.0921663983	0.03561304	-0.0792888011	-0.0277382882	0.0298310467	-0.0246580473	0.0250008951	-0.0598979987	-0.044391975	0.1083471106	-0.0738573547	0.0	0.0	0.0332309	-0.0726962	0.161754	-0.0009058730000000001	0.0006694919999999999	-7.290520000000001e-05
441.7065953944889	423.8407813275109	509.5825753014012	1.358857	37.601971	0.30093501	-0.0262052346	0.055365339400000005	0.0558827584	-0.016995985800000002	0.1158279959	0.0485978121	-0.0194182437	0.005199227	0.0182993804	0.0879668432	-0.005842436899999999	0.1046531247	-0.061627924	-0.040561388	0.1071748832	-0.07978681209999999	0.0	0.0	-0.00148862	0.0720247	0.201723	-0.00185932	0.000171775	-0.00025225299999999997
427.4918111737833	416.43475270891787	500.3208605395069	1.7786970000000002	49.219688	0.44548097	0.0860851742	-0.0017702139000000004	-0.0240571013	0.0721281972	-0.1124652138	0.054475815	0.0741264655	-0.0771767875	-0.0330440915	-0.0352490762	0.0055834786	-0.0562112889	-0.063335777	-0.0366726971	0.1056572717	-0.08525925779999999	0.0	0.0	0.0327065	-0.10591400000000001	0.0157091	-0.00173548	0.000884239	-0.00036261400000000004
444.7560434478075	427.1418847718876	511.1493696581943	2.372737	65.657814	0.621066215	-0.0685961737	0.0463152872	-0.0621112527	-0.0561056122	0.0334433227	-0.123235152	-0.0611456492	0.0446311566	0.0198544251	0.1414525912	-0.0802507618	0.0921858037	-0.0650209461	-0.032731473	0.1037991666	-0.0902433462	0.0	0.0	-0.0173815	0.0961385	0.31283	-0.00215529	0.000171775	-5.87917e-05
378.69155402882734	395.92922694312784	465.00336536093175	6.01017	166.312027	1.911254935	0.4655429633	0.1222769187	0.0007215797	0.0783851318	-0.1425110118	-0.0043183762	0.35406590670000004	-0.4029587647	-0.1823336768	-0.2741170603	0.17725039829999995	-0.1624863029	-0.0666828275	-0.0287433614	0.1016065561	-0.0947105289	0.0	0.0	0.057178099999999996	-0.0964802	-0.8922899999999999	0.00248665	0.00349649	0.000753686
439.5708033231498	401.1843852633004	492.68539612010176	4.62458	127.970299	1.0406167200000005	0.0524554689	-0.4528421135	0.3124416763	-0.1121608023	0.1050784373	-0.1848701468	0.2588906405	0.2913658952	-0.0007247874000000001	-0.401054845	-0.1103748702	-0.0724304787	-0.0683208262	-0.0247140752	0.099086506	-0.0986352183	0.0	0.0	-0.00225017	0.11831300000000002	-1.21412	0.00906218	0.00248966	-0.000555259
460.9273760123895	423.77161414102585	515.1614510730474	3.94415	109.141609	2.00195147	-0.1830576259	-0.2679702073	0.0775600987	-0.2309228553	0.3661632291	0.2032342156	-0.0200898973	0.4338901381	0.1191382175	-0.042412569800000015	0.08578457310000001	0.1251909725	-0.0699343555	-0.0206493863	0.0962471375	-0.1019949341	0.0	0.0	0.0441598	-0.128647	-0.06030930000000001	0.000667222	0.0008036289999999999	0.00045916800000000003
435.7778547234562	422.3858692552318	508.80695148095856	2.773966	76.760536	0.30122645000000003	0.0501251039	0.0360489175	-0.0284917771	0.0707827439	-0.0580149238	0.1241928034	-0.0009461821	-0.1149887338	-0.0310918006	0.0103337767	-0.013042696699999998	-0.0461580789	-0.0715228375	-0.0165551174	0.0930976009	-0.1047704321	0.0	0.0	-0.0113226	0.0164668	0.0198973	0.000648381	0.00048017400000000004	0.000525345
441.2490933914235	425.4718707865676	511.28455138520377	1.221033	33.788136	0.20062448	-0.0282557063	-0.0449444184	-0.08499713490000001	0.0074117366000000014	-0.1000700896	-0.0070551725	-0.0420155985	0.0109400844	0.005187744199999999	0.0193822939	-0.0412899245	-0.0555202908	-0.0730857032	-0.0124371334	0.0896480458	-0.1069458146	0.0	0.0	-0.011306	-0.111174	0.050906900000000005	0.0009185389999999999	4.3928400000000004e-05	0.00039259900000000004
438.41463344790014	423.3491991890496	509.65925183720685	1.120208	30.998131	0.14165256	0.0220970416	0.1204314861	-0.027578189500000003	-0.1211429602	-0.051186942400000005	0.0530412919	-0.0128363418	-0.1028393712	-0.0175114268	0.0391161241	-1.69103e-05	-0.016419966100000002	-0.074622393	-0.0083013333	0.0859095889	-0.1085086211	0.0	0.0	-0.00395527	-0.0179666	0.06633330000000001	0.000698603	0.000246077	0.000483875
442.3764329436969	425.50918792734666	512.4044113052365	1.212013	33.538551	0.164281265	-0.0331513681	0.0678429201	0.0513526824	0.0298319779	-0.0346055177	-0.1125835075	-0.0440183982	-0.0026894779	0.015110536599999997	0.0517945797	-0.0472219588	0.0045708655	-0.0761323563	-0.0041536417	0.0818942779	-0.1094499001	0.0	0.0	0.00897972	-0.116899	0.07233259999999997	0.000950322	5.784850000000001e-05	0.000972219
