csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
488.7546329560131	526.8268011865623	687.620729706061	1.308876	42.092822999999996	0.36559211	0.0361259986	0.025951579300000003	-0.08284154349999999	-0.0379201877	-0.0598669567	-0.0093757109	-0.0131494884	0.047972054000000014	-0.0129392525	-0.0182798264	0.08063719820000001	0.057642599999999995	0.0997776243	0.0725096287	0.032443874	-0.0133481394	0.0	0.00593579	0.0899172	0.18596300000000002	-0.00225712	-0.00023914299999999998	0.0006195490000000001
486.4702135977802	529.836308739346	689.2364026652368	1.334336	42.911621000000004	0.32431851999999994	0.0270465987	0.0098990599	0.0175073845	-0.0006171262	-0.0652728133	0.067608394	0.056898678	0.0989507547	0.0732614456	0.0335011624	0.08395052230000001	-0.0288354444	0.0989144293	0.0693751694	0.0264969486	-0.0214759157	0.0	-0.00272248	0.0698791	0.050251699999999996	-0.00028256799999999997	-0.00146204	0.000618781
489.1748553126025	521.3564778742012	681.9161290599396	2.2708939999999997	73.03086899999998	0.96498802	-0.2270741322	0.1271787442	0.0925476969	0.1397581048	0.0417609722	0.0592969889	-0.154663508	-0.0199704762	0.0148566879	-0.0580284156	-0.2379506447	-0.1647483029	0.0980162306	0.0661425172	0.0204656528	-0.0294821481	0.0	-0.14261600000000002	-0.189781	-0.259657	-0.00310146	-0.0022624000000000003	-0.000872481
492.7454201256018	525.3447709496791	687.3678390606482	2.04986	65.922546	1.30472652	-0.0375100405	-0.097315031	-0.0488262828	-0.0353499384	0.0907356009	-0.041995734400000005	0.0330932124	-0.031123834	-0.1126179801	-0.008226014399999999	0.0057419365	-0.07115553849999999	0.0970833462	0.0628162477	0.0143691913	-0.0373215248	0.0	0.0258418	0.30190500000000003	-0.00263088	-0.000511965	0.000863846	0.00116291
498.2574720746	529.0943826990591	690.1603418516247	1.560807	50.194809	0.50404038	0.0322924727	-0.0393871911	-0.0966007152	0.00017031759999999998	-0.1123425049	0.0392782183	0.0431957281	0.0704360538	0.016020134499999998	0.0269639071	0.057441330599999986	0.1040334309	0.096116106	0.0594010688	0.008226976	-0.0449496784	0.0	0.016652199999999995	0.0141446	0.12198599999999998	-0.00146854	0.000476081	0.00146804
463.604731029328	519.9097557601448	667.1826371420655	2.672041	85.93157999999998	1.2645780999999998	0.3850073884	-0.0230660854	0.1188085153	-0.1671327347	0.2624894939	-0.0041463701	0.006177889200000001	-0.1977234035	-0.2419741904	-0.1857320918	0.2578390048	0.1218994164	0.0951148524	0.055901814400000006	0.0020585648	-0.0523234372	0.0	0.21942199999999998	0.247371	0.45601400000000003	0.006802	-0.000692767	0.00191973
487.8863159156218	523.6212870158648	678.85784009178	2.896977	93.165421	3.2559717000000004	-0.2507490465	0.1890177611	0.1536119656	-0.2749076888	0.1002408824	-0.1303828661	0.0544024593	-0.1283482081	-0.2239267242	-0.2043385889	-0.1905188044	-0.08936374	0.0940799397	0.0523234372	-0.0041164012	-0.0594010688	0.0	-0.0647269	-0.49608	-0.493325	-0.017199900000000004	-0.00016185399999999999	0.000871887
490.128755787164	528.3883390584147	688.7028533230158	2.317304	74.52342199999998	2.22230455	-0.0108183343	-0.0173703305	-0.0025981718	-0.0106995398	-0.098227255	0.0855151545	0.049589301	0.0330967886	-0.1005712264	0.0218821075	-0.0309236558	0.0928386011	0.0930117342	0.048671002000000005	-0.0102782599	-0.0661425172	0.0	-0.06017140000000001	0.29771	0.08334529999999997	-0.00242901	0.0013362	0.00019505599999999998
489.34456871602686	528.4063198635334	685.0238812656703	1.523674	49.000652	0.46773135	0.0161814066	-0.0561925029	0.0623930088	0.0845771242	-0.0075932145999999985	0.013559246499999998	0.033370530499999995	0.0582247091	0.0315918321	0.020170186	0.0199615155	-0.043907432300000014	0.0919106138	0.0449496784	-0.0164073911	-0.0725096287	0.0	-0.00426225	0.05149600000000001	0.07046010000000001	-0.00173898	-0.000670224	0.000553062
487.74892073209395	527.6439178843779	680.3329699741349	1.157986	37.240276	0.1546691	-0.006180304100000001	-0.0672023283	0.1676847157	0.0975241364	-0.0027679788	0.0500865765	0.0055953342000000005	0.048487326	-0.0032126672	0.024264914	-0.0744574328	0.0005757743	0.0907769682	0.0411647336	-0.0224842786	-0.0784663685	0.0	-0.013488300000000005	0.0758202	0.08288189999999998	-0.00307887	-0.000182388	0.00020684700000000002
481.39120869580665	527.0694628450707	679.3725813333243	0.9987860000000001	32.120502	0.17634489999999997	0.0340918797	-0.0470536203	0.1765223223	0.1011541041	-0.08465741	-0.0289714934	0.0112409017	0.0306064412	0.054044807400000006	0.0535562167	0.0020624838	-0.076224562	0.08961119869999999	0.0373215248	-0.0284895728	-0.0839790239	0.0	0.00649914	0.12449500000000001	0.141987	-0.00371911	5.9008199999999995e-05	0.000296762
485.0347032484132	526.5171867724299	681.5385007293141	0.9164209999999999	29.47167	0.09393534999999996	0.0001583735	-0.014351716	0.1108018093	0.0621420461	-0.1064922154	0.0826391676	-0.0125675493	0.018153589	0.0032224016	0.031447817	-0.0382550354	0.010436165	0.08841371769999999	0.0334254914	-0.0344041517	-0.0890163959	0.0	0.020266299999999998	0.0710678	0.137225	-0.00391064	0.000262021	0.000251725
487.1041807949543	528.2715826410354	686.5406960727229	1.464352	47.09288	0.483402255	0.0289715847	-0.0102892459	0.0955823224	0.022718754	-0.1244405738	-0.0320837317	0.0419641142	0.036255412	0.0765803746	0.086932805	0.1013986068	-0.1117713774	0.0871849489	0.0294821481	-0.0402091825	-0.0935499752	0.0	0.00808869	0.135042	0.00183562	-1.70477e-05	-0.0010469600000000002	0.000486373
496.1761103149224	527.6920581236329	691.7990922241963	1.5002950000000002	48.248787	0.4992562050000001	-0.0483955834	-0.0170970448	-0.080786765	0.007590323	0.042002349800000005	-0.0023470143	0.0155432733	0.0222991957	-0.0279823094	0.0247347644	-0.1003290754	0.0134628256	0.0859253274	0.025497076	-0.045886181100000006	-0.0975541038	0.0	-0.035119199999999996	-0.29436100000000004	-0.00774366	0.000190407	-0.00101278	0.000386687
496.4603054549638	527.3259863577455	691.8129723081813	0.8942370000000001	28.758257	0.6586923699999999	-0.0292487803	-0.0209775621	-0.1170620528	0.0368682913	0.0635795349	-0.0164483936	0.0023477568	0.0223123416	0.0031593261	0.0032742909000000003	-0.0251783183	-0.0010033938	0.08463529869999999	0.0214759157	-0.0514170711	-0.1010061201	0.0	-0.0109138	0.159519	0.0202738	-0.00207057	-0.00144774	3.08338e-05
498.0266276467685	527.6014214000331	693.4512461714955	0.531645	17.097466	0.18365676	-0.0314612135	-0.0159366526	-0.1239885893	0.0157515354	0.05859322030000001	-0.0161727644	0.005345350400000001	0.0227994259	0.0100827258	-0.0159229774	0.00228419	0.0216518539	0.0833153194	0.0174243587	-0.0567842412	-0.1038864873	0.0	-0.0239055	0.0667729	0.0167039	-0.00133761	-0.0007681189999999999	0.000105234
499.042001137482	527.5783513141704	692.5388833570591	0.591809	19.032307	0.12983361	-0.031535793199999995	-0.0347548025	-0.097922754	0.0453856981	0.1010388494	-0.0140582153	0.0087852681	0.021369479700000003	0.0069890739	-0.0257082466	-0.0107678785	0.0038701105	0.0819658566	0.0133481394	-0.061970601500000014	-0.1061789038	0.0	-0.016569999999999998	0.0419132	0.045373699999999996	-0.00251371	-0.0008969909999999998	3.08338e-05
493.2871350495797	528.2672260582973	689.8981986928245	0.785879	25.273504	0.1306565	-0.0157471819	-0.046032959500000005	0.0226344657	0.06591254	0.0768168223	-0.0256992236	7.938739999999999e-05	0.0406321564	-0.0048368942	-0.0306021672	-0.0126516693	0.0152876896	0.08058738780000001	0.0092530273	-0.0669596379	-0.1078703956	0.0	-0.025733999999999996	0.0731903	0.07303289999999997	-0.00336703	-0.000499187	3.08338e-05
496.2158668552712	529.70519540158	693.839241206271	1.12132	36.061131	0.46896743	-0.0446169069	0.0035783756	0.0222848938	0.0185669331	-0.1048297786	-0.0760398821	0.0249097243	0.0694894275	0.0352323534	0.0309282255	0.0192788011	-0.0619484913	0.079180401	0.0051448186	-0.0717354645	-0.1089513895	0.0	-0.00263573	0.259871	-0.057489	-0.00097149	-0.000499187	0.000208625
498.97727919975296	527.7749520115484	693.162969458127	1.180775	37.973156	0.68902987	-0.01739572	0.0145498293	-0.0346769304	-0.0145050541	-0.0526834911	-0.028410749300000007	0.0106250851	0.0114909474	-0.0141192884	-0.0204783956	-0.0920914787	0.0220019054	0.0777453939	0.0010293279	-0.0762828744	-0.1094157677	0.0	-0.0174519	-0.298852	0.0179965	-0.00141792	-0.000660703	0.00040078300000000004
496.3539460222889	527.0125698350416	691.7659730789563	0.9958790000000001	32.026984999999996	0.84563612	-0.0243912107	0.0299061481	-0.0576985164	-0.0079408202	-0.07861433849999999	-0.1060029808	-0.0129919556	0.0095901173	-0.0025578667	-0.0179125485	0.0090516601	0.046707822	0.0762828744	-0.0030876196000000004	-0.08058738780000001	-0.1092609019	0.0	-0.0305115	0.325004	0.0617972	-0.00405635	-0.000498363	-9.68434e-05
497.8004001074936	527.1789120850393	693.4994971134564	0.9905870000000002	31.856825	0.49908329999999995	0.0089480484	0.0304946044	-0.0740517834	-0.0456348483	-0.0964266922	-0.0565943025	-0.0014403212	-0.0009341888	0.0395347934	-0.0238053006	0.02556538	0.026151016000000003	0.07479336	-0.0072001969	-0.08463529869999999	-0.1084876686	0.0	-0.00936557	0.0305416	0.062051300000000004	-0.000714517	-0.00047497699999999996	0.000202355
498.17488106819803	527.6231647084256	692.5202924885436	0.9706239999999999	31.214821	0.13865036500000005	0.0115295774	-0.0095596783	-0.0281950972	0.006754978000000001	-0.0327103952	-0.0354203726	-0.0119701294	0.0148459706	-0.033602421	-0.0582835849	-0.010201595	0.0756265701	0.0732773779	-0.0113025832	-0.08841371769999999	-0.1071004441	0.0	-0.0193535	0.0382977	0.0881172	-0.00241902	-0.00045847	2.6556300000000002e-05
492.1819887258205	528.1877778312747	688.5693072240359	0.837183	26.923396999999998	0.08098534999999997	0.0339492336	-0.0030613529	0.0997870294	0.0026230269	-0.0730281242	-0.058180403	0.0071517826	0.0191511082	0.0346554035	-0.037800051	0.0317084086	0.0448064751	0.0717354645	-0.0153889719	-0.0919106138	-0.1051070792	0.0	-0.0275957	0.07558679999999998	0.102664	-0.00239318	-0.000850775	2.6556300000000002e-05
494.34978889903056	527.7623773295546	690.0189517445621	0.7855109999999998	25.261681	0.102337065	0.0302390693	-0.0183422094	0.0400106822	0.028381587000000007	-0.0842354444	-0.042684529000000006	-0.0131409751	0.01724036	-0.0240097065	-0.0534470658	-0.0236627203	0.0559032572	0.0701681655	-0.0194535793	-0.0951148524	-0.1025188557	0.0	-0.028582299999999998	0.0632933	0.132411	-0.00260633	-0.00036027199999999997	-0.00045599
490.5386328934692	526.9972425848633	685.4381832903688	1.4237549999999999	45.787277	0.42370525	0.1179652589	0.0032240134	0.0331522364	-0.0229531734	-0.0868826907	-0.0089850197	-0.0032917468	-0.0090937734	0.0925473716	-0.0003714199	0.1523675486	0.0298865126	0.0685760355	-0.0234906523	-0.0980162306	-0.0993504217	0.0	-0.030386	0.18604400000000001	0.308255	-0.00180147	0.00033061300000000005	0.000514402
495.626871572556	526.9179131737336	687.3474770492688	1.352149	43.484478	0.7647922649999999	0.0404436832	0.067247882	-0.0721214618	-0.0660948632	0.0720615177	0.1122979638	-0.0167105164	-0.0008783325	0.0419974134	0.0768305832	0.041756617	0.0421155319	0.0669596379	-0.0274944769	-0.1006055102	-0.095619709	0.0	-0.037064599999999996	-0.106334	0.11122699999999999	0.00107566	-0.00162927	-2.27383e-05
503.1431661427487	527.050531512809	695.0095996219113	1.272912	40.936264	0.258861385	-0.0067727079	0.006928742	-0.1201547311	0.020014295	0.0858998319	0.07340687139999999	-0.013442141	-0.0034051912	-0.0264645114	-0.021288314300000003	-0.0101882279	0.0111637648	0.0653195448	-0.0314593862	-0.1028744463	-0.0913478319	0.0	-0.0488318	-0.0518418	0.108806	-0.00145063	-0.000785192	-0.00045599
502.6844697148539	526.7836908201045	694.3935651257907	0.7750369999999999	24.924841	0.37480985	-0.028876913	0.0084749725	-0.1457829031	-0.0069948808	0.07797167940000001	0.0127801255	-0.0134423003	-0.0150311345	0.005688966	-0.0225364546	0.0094917292	0.049084245599999986	0.0636563364	-0.0353797682	-0.1048158143	-0.0865589672	0.0	-0.0380843	0.188408	0.0832532	-0.00226582	-0.000414757	-0.00123556
504.8603921920062	527.3975927358397	694.6276213924427	0.685242	22.037067	0.26885895	-0.0341445736	-0.0015813891	-0.1347848008	0.0137272412	0.1102981488	-0.0130442572	-0.0121538633	-0.0031316892	0.0137711856	-0.0445605264	-0.0075042758	0.0260293125	0.061970601500000014	-0.0392500741	-0.1064234327	-0.08128021769999999	0.0	-0.008562099999999998	0.0712835	0.0408959	-0.00276724	0.0005261619999999999	-0.0010808
498.6796608837228	528.7283901437669	689.0262086507566	1.0317040000000002	33.179123	0.34775966	0.022942946800000003	-0.0614772983	0.0834035286	0.0256075426	0.1612835536	-0.0109491265	0.0009241173	0.0278612705	0.008315269200000001	-0.0179190606	-0.0301926783	0.036983064	0.0602629365	-0.0430648259	-0.1076921824	-0.0755414588	0.0	-0.0374379	0.0542437	0.013473400000000005	1.5128800000000002e-05	8.07596e-05	0.00117986
492.2998903798872	528.1032403235082	685.6930263974252	1.113291	35.802914	0.18053223	-0.0273028404	-0.06986136009999999	0.213365009	0.0809677042	0.09914819999999999	-0.0355521506	-0.0035859544	0.013545811299999998	0.0116474205	0.032168240099999995	-0.0740472932	-0.0447160622	0.0585339458	-0.0468186243	-0.1086180237	-0.0693751694	0.0	-0.047249900000000004	0.0379264	-0.026437000000000002	0.00051616	0.000821448	0.000131729
493.0168760731444	528.2239176653517	687.8867742844037	1.0946850000000001	35.204544	0.2448882	0.0104138143	-0.03003037	0.1366954082	0.0393905951	-0.0394345673	-0.0382350571	0.0046010824	0.0124940327	0.0100968143	0.0920350849	-0.0720251569	-0.0718415404	0.0567842412	-0.050506156100000005	-0.1091980085	-0.0628162477	0.0	-0.0798151	0.0852951	-0.0357474	-0.0006643039999999999	0.000262555	0.00150525
497.35025347322227	527.3817110114949	690.6871631283979	1.022163	32.872271999999995	0.2465359	-0.0109530612	0.0332220878	0.0349984658	0.0124460141	-0.08921889150000001	-0.0012496259	-0.0081651198	-0.0093819187	0.025895319500000003	0.0370093573	-0.0040410798	-0.040244795	0.0550144419	-0.0541222021	-0.1094302901	-0.055901814400000006	0.0	0.014806799999999998	0.0968865	-0.0122294	-0.00175118	-0.000873581	0.00139217
499.5312203286123	526.8156919005803	690.8014149821463	0.668297	21.492104	0.19331275	-0.0130722294	0.0062722788	0.003952496	0.0041241731	-0.0498467953	-0.0342304499	-0.0246336286	-0.0162012324	0.0058569266	0.0226486788	-0.016084503	-0.0078327982	0.0532251741	-0.0576616442	-0.1093141288	-0.048671002000000005	0.0	-0.03804280000000001	0.12808599999999998	0.0433728	-0.00199725	-0.0013142000000000002	0.00177871
498.6652117324993	526.043507412913	690.6004016542903	0.7369979999999999	23.701498	0.14102160000000002	0.0017218964000000002	0.0408090032	-0.0254708283	-0.0188696639	-0.0912638939	-0.048518236	-0.0212714735	-0.0437442409	0.0416785786	0.0111401133	0.0560993196	-0.005445199699999999	0.0514170711	-0.0611194727	-0.1088498944	-0.0411647336	0.0	-0.0339171	0.12782000000000002	0.0987247	-0.0033789000000000002	-0.00109558	0.0017534199999999995
501.7861428988445	527.3085600267933	690.8513004209337	1.015593	32.660988	0.38631015	0.0024280131	0.0155454165	-0.0203176518	-0.0270957762	-0.0449480371	-0.0127503729	-0.0304216178	-0.0041161978000000005	-0.0014087989	0.016375568	-0.0120539079	0.0121313547	0.0495907727	-0.0644907934	-0.1080390653	-0.0334254914	0.0	-0.023338	0.07660169999999998	0.022543999999999998	-0.000352008	-0.00041857699999999995	0.000490674
486.52433379141615	526.5277217815964	687.1157586561593	1.478222	47.538925	0.48557425	0.2250511566	0.0855680762	-0.0021930925	-0.0388207471	0.0199367217	0.0348633559	-0.0106385632	-0.0387801069	0.0205905785	0.0185630057	0.1902823453	-0.07478587540000001	0.0477469252	-0.0677708346	-0.1068842231	-0.025497076	0.0	0.06959910000000001	0.21494899999999997	0.160455	0.0011817	-0.000945969	0.0007571509999999999
504.11091728298	525.5058654977422	691.6487710723076	1.8921860000000001	60.85181	0.93438805	-0.121967866	0.0583774176	-0.017121295	-0.076501489	0.0113202761	0.16842299789999998	0.0013069411	-0.0832311949	-0.08547821789999999	-0.0234033657	-0.1158375612	0.0181125719	0.045886181100000006	-0.0709549538	-0.1053890452	-0.0174243587	0.0	-0.0963994	-0.26239	-0.0018664999999999999	-0.00114579	-0.00105221	0.000616301
503.3810214013513	527.1376631675697	694.9279650019982	1.2655630000000002	40.699905	0.7681381499999999	-0.0034359487	0.023154397200000003	-0.0687662211	-0.0374524361	-0.033454641	0.1305972216	-0.0183150513	-0.0181352316	-0.013945621000000002	0.0128041744	0.0034971290000000003	5.83142e-05	0.0440091989	-0.0740386441	-0.1035582923	-0.0092530273	0.0	-0.0137531	0.306064	0.029708099999999998	-0.0007877369999999999	0.000299002	0.000616301
505.8248944106605	526.4237776779967	696.6921678236679	0.7948619999999998	25.562374	0.34044093	-0.0188239994	0.0287249329	-0.1320823264	-0.0161454037	0.06423837019999999	0.0910008685	-0.0234249273	-0.037145945	0.0175383309	-0.0154258004	0.0129690718	-0.0184020403	0.0421166428	-0.0770175411	-0.1013977939	-0.0010293279	0.0	-0.00428345	0.0654778	0.00366037	-0.00140865	0.000736894	0.000388359
